name,inst,root,pitch,octave,quality,quality_idx,inv,bpm,fold,set_type
AcousticGrandPiano-c3-fulldim7_inv3,AcousticGrandPiano,c3,c,3,fulldim7,5,3,60,17,valid
AcousticGrandPiano-cs4-fulldim7_inv0,AcousticGrandPiano,cs4,cs,4,fulldim7,5,0,60,11,train
AcousticGrandPiano-cs4-fulldim7_inv1,AcousticGrandPiano,cs4,cs,4,fulldim7,5,1,60,5,train
AcousticGrandPiano-cs3-fulldim7_inv2,AcousticGrandPiano,cs3,cs,3,fulldim7,5,2,60,4,train
AcousticGrandPiano-cs3-fulldim7_inv3,AcousticGrandPiano,cs3,cs,3,fulldim7,5,3,60,20,test
AcousticGrandPiano-d4-fulldim7_inv0,AcousticGrandPiano,d4,d,4,fulldim7,5,0,60,10,train
AcousticGrandPiano-d4-fulldim7_inv1,AcousticGrandPiano,d4,d,4,fulldim7,5,1,60,4,train
AcousticGrandPiano-d3-fulldim7_inv2,AcousticGrandPiano,d3,d,3,fulldim7,5,2,60,14,train
AcousticGrandPiano-d3-fulldim7_inv3,AcousticGrandPiano,d3,d,3,fulldim7,5,3,60,17,valid
AcousticGrandPiano-ds4-fulldim7_inv0,AcousticGrandPiano,ds4,ds,4,fulldim7,5,0,60,11,train
AcousticGrandPiano-ds3-fulldim7_inv1,AcousticGrandPiano,ds3,ds,3,fulldim7,5,1,60,2,train
AcousticGrandPiano-ds3-fulldim7_inv2,AcousticGrandPiano,ds3,ds,3,fulldim7,5,2,60,11,train
AcousticGrandPiano-ds3-fulldim7_inv3,AcousticGrandPiano,ds3,ds,3,fulldim7,5,3,60,6,train
AcousticGrandPiano-e4-fulldim7_inv0,AcousticGrandPiano,e4,e,4,fulldim7,5,0,60,10,train
AcousticGrandPiano-e3-fulldim7_inv1,AcousticGrandPiano,e3,e,3,fulldim7,5,1,60,5,train
AcousticGrandPiano-e3-fulldim7_inv2,AcousticGrandPiano,e3,e,3,fulldim7,5,2,60,14,train
AcousticGrandPiano-e3-fulldim7_inv3,AcousticGrandPiano,e3,e,3,fulldim7,5,3,60,9,train
AcousticGrandPiano-f4-fulldim7_inv0,AcousticGrandPiano,f4,f,4,fulldim7,5,0,60,17,valid
AcousticGrandPiano-f3-fulldim7_inv1,AcousticGrandPiano,f3,f,3,fulldim7,5,1,60,13,train
AcousticGrandPiano-f3-fulldim7_inv2,AcousticGrandPiano,f3,f,3,fulldim7,5,2,60,6,train
AcousticGrandPiano-f3-fulldim7_inv3,AcousticGrandPiano,f3,f,3,fulldim7,5,3,60,11,train
AcousticGrandPiano-fs3-fulldim7_inv0,AcousticGrandPiano,fs3,fs,3,fulldim7,5,0,60,2,train
AcousticGrandPiano-fs3-fulldim7_inv1,AcousticGrandPiano,fs3,fs,3,fulldim7,5,1,60,20,test
AcousticGrandPiano-fs3-fulldim7_inv2,AcousticGrandPiano,fs3,fs,3,fulldim7,5,2,60,4,train
AcousticGrandPiano-fs3-fulldim7_inv3,AcousticGrandPiano,fs3,fs,3,fulldim7,5,3,60,12,train
AcousticGrandPiano-g3-fulldim7_inv0,AcousticGrandPiano,g3,g,3,fulldim7,5,0,60,15,valid
AcousticGrandPiano-g3-fulldim7_inv1,AcousticGrandPiano,g3,g,3,fulldim7,5,1,60,13,train
AcousticGrandPiano-g3-fulldim7_inv2,AcousticGrandPiano,g3,g,3,fulldim7,5,2,60,8,train
AcousticGrandPiano-g3-fulldim7_inv3,AcousticGrandPiano,g3,g,3,fulldim7,5,3,60,15,valid
AcousticGrandPiano-gs3-fulldim7_inv0,AcousticGrandPiano,gs3,gs,3,fulldim7,5,0,60,8,train
AcousticGrandPiano-gs3-fulldim7_inv1,AcousticGrandPiano,gs3,gs,3,fulldim7,5,1,60,7,train
AcousticGrandPiano-gs3-fulldim7_inv2,AcousticGrandPiano,gs3,gs,3,fulldim7,5,2,60,6,train
AcousticGrandPiano-gs3-fulldim7_inv3,AcousticGrandPiano,gs3,gs,3,fulldim7,5,3,60,8,train
AcousticGrandPiano-a3-fulldim7_inv0,AcousticGrandPiano,a3,a,3,fulldim7,5,0,60,6,train
AcousticGrandPiano-a3-fulldim7_inv1,AcousticGrandPiano,a3,a,3,fulldim7,5,1,60,5,train
AcousticGrandPiano-a3-fulldim7_inv2,AcousticGrandPiano,a3,a,3,fulldim7,5,2,60,16,valid
AcousticGrandPiano-a3-fulldim7_inv3,AcousticGrandPiano,a3,a,3,fulldim7,5,3,60,12,train
AcousticGrandPiano-as3-fulldim7_inv0,AcousticGrandPiano,as3,as,3,fulldim7,5,0,60,6,train
AcousticGrandPiano-as3-fulldim7_inv1,AcousticGrandPiano,as3,as,3,fulldim7,5,1,60,2,train
AcousticGrandPiano-as3-fulldim7_inv2,AcousticGrandPiano,as3,as,3,fulldim7,5,2,60,17,valid
AcousticGrandPiano-as3-fulldim7_inv3,AcousticGrandPiano,as3,as,3,fulldim7,5,3,60,10,train
AcousticGrandPiano-b3-fulldim7_inv0,AcousticGrandPiano,b3,b,3,fulldim7,5,0,60,11,train
AcousticGrandPiano-b3-fulldim7_inv1,AcousticGrandPiano,b3,b,3,fulldim7,5,1,60,12,train
AcousticGrandPiano-b3-fulldim7_inv2,AcousticGrandPiano,b3,b,3,fulldim7,5,2,60,18,test
AcousticGrandPiano-b3-fulldim7_inv3,AcousticGrandPiano,b3,b,3,fulldim7,5,3,60,7,train
AcousticGrandPiano-c4-augmajor7_inv0,AcousticGrandPiano,c4,c,4,augmajor7,6,0,60,14,train
AcousticGrandPiano-c4-augmajor7_inv1,AcousticGrandPiano,c4,c,4,augmajor7,6,1,60,19,test
AcousticGrandPiano-c3-augmajor7_inv2,AcousticGrandPiano,c3,c,3,augmajor7,6,2,60,9,train
AcousticGrandPiano-c3-augmajor7_inv3,AcousticGrandPiano,c3,c,3,augmajor7,6,3,60,16,valid
AcousticGrandPiano-cs4-augmajor7_inv0,AcousticGrandPiano,cs4,cs,4,augmajor7,6,0,60,15,valid
AcousticGrandPiano-cs4-augmajor7_inv1,AcousticGrandPiano,cs4,cs,4,augmajor7,6,1,60,9,train
AcousticGrandPiano-cs3-augmajor7_inv2,AcousticGrandPiano,cs3,cs,3,augmajor7,6,2,60,19,test
AcousticGrandPiano-cs3-augmajor7_inv3,AcousticGrandPiano,cs3,cs,3,augmajor7,6,3,60,18,test
AcousticGrandPiano-d4-augmajor7_inv0,AcousticGrandPiano,d4,d,4,augmajor7,6,0,60,16,valid
AcousticGrandPiano-d3-augmajor7_inv1,AcousticGrandPiano,d3,d,3,augmajor7,6,1,60,18,test
AcousticGrandPiano-d3-augmajor7_inv2,AcousticGrandPiano,d3,d,3,augmajor7,6,2,60,4,train
AcousticGrandPiano-d3-augmajor7_inv3,AcousticGrandPiano,d3,d,3,augmajor7,6,3,60,19,test
AcousticGrandPiano-ds4-augmajor7_inv0,AcousticGrandPiano,ds4,ds,4,augmajor7,6,0,60,17,valid
AcousticGrandPiano-ds3-augmajor7_inv1,AcousticGrandPiano,ds3,ds,3,augmajor7,6,1,60,10,train
AcousticGrandPiano-ds3-augmajor7_inv2,AcousticGrandPiano,ds3,ds,3,augmajor7,6,2,60,13,train
AcousticGrandPiano-ds3-augmajor7_inv3,AcousticGrandPiano,ds3,ds,3,augmajor7,6,3,60,2,train
AcousticGrandPiano-e4-augmajor7_inv0,AcousticGrandPiano,e4,e,4,augmajor7,6,0,60,3,train
AcousticGrandPiano-e3-augmajor7_inv1,AcousticGrandPiano,e3,e,3,augmajor7,6,1,60,5,train
AcousticGrandPiano-e3-augmajor7_inv2,AcousticGrandPiano,e3,e,3,augmajor7,6,2,60,9,train
AcousticGrandPiano-e3-augmajor7_inv3,AcousticGrandPiano,e3,e,3,augmajor7,6,3,60,8,train
AcousticGrandPiano-f4-augmajor7_inv0,AcousticGrandPiano,f4,f,4,augmajor7,6,0,60,15,valid
AcousticGrandPiano-f3-augmajor7_inv1,AcousticGrandPiano,f3,f,3,augmajor7,6,1,60,11,train
AcousticGrandPiano-f3-augmajor7_inv2,AcousticGrandPiano,f3,f,3,augmajor7,6,2,60,7,train
AcousticGrandPiano-f3-augmajor7_inv3,AcousticGrandPiano,f3,f,3,augmajor7,6,3,60,7,train
AcousticGrandPiano-fs3-augmajor7_inv0,AcousticGrandPiano,fs3,fs,3,augmajor7,6,0,60,10,train
AcousticGrandPiano-fs3-augmajor7_inv1,AcousticGrandPiano,fs3,fs,3,augmajor7,6,1,60,15,valid
AcousticGrandPiano-fs3-augmajor7_inv2,AcousticGrandPiano,fs3,fs,3,augmajor7,6,2,60,16,valid
AcousticGrandPiano-fs3-augmajor7_inv3,AcousticGrandPiano,fs3,fs,3,augmajor7,6,3,60,7,train
AcousticGrandPiano-g3-augmajor7_inv0,AcousticGrandPiano,g3,g,3,augmajor7,6,0,60,14,train
AcousticGrandPiano-g3-augmajor7_inv1,AcousticGrandPiano,g3,g,3,augmajor7,6,1,60,17,valid
AcousticGrandPiano-g3-augmajor7_inv2,AcousticGrandPiano,g3,g,3,augmajor7,6,2,60,15,valid
AcousticGrandPiano-g3-augmajor7_inv3,AcousticGrandPiano,g3,g,3,augmajor7,6,3,60,13,train
AcousticGrandPiano-gs3-augmajor7_inv0,AcousticGrandPiano,gs3,gs,3,augmajor7,6,0,60,19,test
AcousticGrandPiano-gs3-augmajor7_inv1,AcousticGrandPiano,gs3,gs,3,augmajor7,6,1,60,4,train
AcousticGrandPiano-gs3-augmajor7_inv2,AcousticGrandPiano,gs3,gs,3,augmajor7,6,2,60,20,test
AcousticGrandPiano-gs3-augmajor7_inv3,AcousticGrandPiano,gs3,gs,3,augmajor7,6,3,60,2,train
AcousticGrandPiano-a3-augmajor7_inv0,AcousticGrandPiano,a3,a,3,augmajor7,6,0,60,7,train
AcousticGrandPiano-a3-augmajor7_inv1,AcousticGrandPiano,a3,a,3,augmajor7,6,1,60,9,train
AcousticGrandPiano-a3-augmajor7_inv2,AcousticGrandPiano,a3,a,3,augmajor7,6,2,60,18,test
AcousticGrandPiano-a3-augmajor7_inv3,AcousticGrandPiano,a3,a,3,augmajor7,6,3,60,7,train
AcousticGrandPiano-as3-augmajor7_inv0,AcousticGrandPiano,as3,as,3,augmajor7,6,0,60,9,train
AcousticGrandPiano-as3-augmajor7_inv1,AcousticGrandPiano,as3,as,3,augmajor7,6,1,60,9,train
AcousticGrandPiano-as3-augmajor7_inv2,AcousticGrandPiano,as3,as,3,augmajor7,6,2,60,12,train
AcousticGrandPiano-as3-augmajor7_inv3,AcousticGrandPiano,as3,as,3,augmajor7,6,3,60,10,train
AcousticGrandPiano-b3-augmajor7_inv0,AcousticGrandPiano,b3,b,3,augmajor7,6,0,60,19,test
AcousticGrandPiano-b3-augmajor7_inv1,AcousticGrandPiano,b3,b,3,augmajor7,6,1,60,7,train
AcousticGrandPiano-b3-augmajor7_inv2,AcousticGrandPiano,b3,b,3,augmajor7,6,2,60,6,train
AcousticGrandPiano-b3-augmajor7_inv3,AcousticGrandPiano,b3,b,3,augmajor7,6,3,60,12,train
AcousticGrandPiano-c4-augminor7_inv0,AcousticGrandPiano,c4,c,4,augminor7,7,0,60,1,train
AcousticGrandPiano-c4-augminor7_inv1,AcousticGrandPiano,c4,c,4,augminor7,7,1,60,10,train
AcousticGrandPiano-c3-augminor7_inv2,AcousticGrandPiano,c3,c,3,augminor7,7,2,60,17,valid
AcousticGrandPiano-c3-augminor7_inv3,AcousticGrandPiano,c3,c,3,augminor7,7,3,60,7,train
AcousticGrandPiano-cs4-augminor7_inv0,AcousticGrandPiano,cs4,cs,4,augminor7,7,0,60,19,test
AcousticGrandPiano-cs4-augminor7_inv1,AcousticGrandPiano,cs4,cs,4,augminor7,7,1,60,19,test
AcousticGrandPiano-cs3-augminor7_inv2,AcousticGrandPiano,cs3,cs,3,augminor7,7,2,60,16,valid
AcousticGrandPiano-cs3-augminor7_inv3,AcousticGrandPiano,cs3,cs,3,augminor7,7,3,60,14,train
AcousticGrandPiano-d4-augminor7_inv0,AcousticGrandPiano,d4,d,4,augminor7,7,0,60,6,train
AcousticGrandPiano-d3-augminor7_inv1,AcousticGrandPiano,d3,d,3,augminor7,7,1,60,12,train
AcousticGrandPiano-d3-augminor7_inv2,AcousticGrandPiano,d3,d,3,augminor7,7,2,60,19,test
AcousticGrandPiano-d3-augminor7_inv3,AcousticGrandPiano,d3,d,3,augminor7,7,3,60,4,train
AcousticGrandPiano-ds4-augminor7_inv0,AcousticGrandPiano,ds4,ds,4,augminor7,7,0,60,20,test
AcousticGrandPiano-ds3-augminor7_inv1,AcousticGrandPiano,ds3,ds,3,augminor7,7,1,60,10,train
AcousticGrandPiano-ds3-augminor7_inv2,AcousticGrandPiano,ds3,ds,3,augminor7,7,2,60,3,train
AcousticGrandPiano-ds3-augminor7_inv3,AcousticGrandPiano,ds3,ds,3,augminor7,7,3,60,1,train
AcousticGrandPiano-e4-augminor7_inv0,AcousticGrandPiano,e4,e,4,augminor7,7,0,60,7,train
AcousticGrandPiano-e3-augminor7_inv1,AcousticGrandPiano,e3,e,3,augminor7,7,1,60,11,train
AcousticGrandPiano-e3-augminor7_inv2,AcousticGrandPiano,e3,e,3,augminor7,7,2,60,11,train
AcousticGrandPiano-e3-augminor7_inv3,AcousticGrandPiano,e3,e,3,augminor7,7,3,60,10,train
AcousticGrandPiano-f4-augminor7_inv0,AcousticGrandPiano,f4,f,4,augminor7,7,0,60,18,test
AcousticGrandPiano-f3-augminor7_inv1,AcousticGrandPiano,f3,f,3,augminor7,7,1,60,13,train
AcousticGrandPiano-f3-augminor7_inv2,AcousticGrandPiano,f3,f,3,augminor7,7,2,60,20,test
AcousticGrandPiano-f3-augminor7_inv3,AcousticGrandPiano,f3,f,3,augminor7,7,3,60,17,valid
AcousticGrandPiano-fs3-augminor7_inv0,AcousticGrandPiano,fs3,fs,3,augminor7,7,0,60,13,train
AcousticGrandPiano-fs3-augminor7_inv1,AcousticGrandPiano,fs3,fs,3,augminor7,7,1,60,11,train
AcousticGrandPiano-fs3-augminor7_inv2,AcousticGrandPiano,fs3,fs,3,augminor7,7,2,60,16,valid
AcousticGrandPiano-fs3-augminor7_inv3,AcousticGrandPiano,fs3,fs,3,augminor7,7,3,60,10,train
AcousticGrandPiano-g3-augminor7_inv0,AcousticGrandPiano,g3,g,3,augminor7,7,0,60,7,train
AcousticGrandPiano-g3-augminor7_inv1,AcousticGrandPiano,g3,g,3,augminor7,7,1,60,11,train
AcousticGrandPiano-g3-augminor7_inv2,AcousticGrandPiano,g3,g,3,augminor7,7,2,60,16,valid
AcousticGrandPiano-g3-augminor7_inv3,AcousticGrandPiano,g3,g,3,augminor7,7,3,60,18,test
AcousticGrandPiano-gs3-augminor7_inv0,AcousticGrandPiano,gs3,gs,3,augminor7,7,0,60,8,train
AcousticGrandPiano-gs3-augminor7_inv1,AcousticGrandPiano,gs3,gs,3,augminor7,7,1,60,8,train
AcousticGrandPiano-gs3-augminor7_inv2,AcousticGrandPiano,gs3,gs,3,augminor7,7,2,60,18,test
AcousticGrandPiano-gs3-augminor7_inv3,AcousticGrandPiano,gs3,gs,3,augminor7,7,3,60,16,valid
AcousticGrandPiano-a3-augminor7_inv0,AcousticGrandPiano,a3,a,3,augminor7,7,0,60,19,test
AcousticGrandPiano-a3-augminor7_inv1,AcousticGrandPiano,a3,a,3,augminor7,7,1,60,16,valid
AcousticGrandPiano-a3-augminor7_inv2,AcousticGrandPiano,a3,a,3,augminor7,7,2,60,13,train
AcousticGrandPiano-a3-augminor7_inv3,AcousticGrandPiano,a3,a,3,augminor7,7,3,60,11,train
AcousticGrandPiano-as3-augminor7_inv0,AcousticGrandPiano,as3,as,3,augminor7,7,0,60,8,train
AcousticGrandPiano-as3-augminor7_inv1,AcousticGrandPiano,as3,as,3,augminor7,7,1,60,6,train
AcousticGrandPiano-as3-augminor7_inv2,AcousticGrandPiano,as3,as,3,augminor7,7,2,60,7,train
AcousticGrandPiano-as3-augminor7_inv3,AcousticGrandPiano,as3,as,3,augminor7,7,3,60,16,valid
AcousticGrandPiano-b3-augminor7_inv0,AcousticGrandPiano,b3,b,3,augminor7,7,0,60,3,train
AcousticGrandPiano-b3-augminor7_inv1,AcousticGrandPiano,b3,b,3,augminor7,7,1,60,4,train
AcousticGrandPiano-b3-augminor7_inv2,AcousticGrandPiano,b3,b,3,augminor7,7,2,60,14,train
AcousticGrandPiano-b3-augminor7_inv3,AcousticGrandPiano,b3,b,3,augminor7,7,3,60,6,train
BrightAcousticPiano-c4-major7_inv0,BrightAcousticPiano,c4,c,4,major7,0,0,60,15,valid
BrightAcousticPiano-c4-major7_inv1,BrightAcousticPiano,c4,c,4,major7,0,1,60,20,test
BrightAcousticPiano-c3-major7_inv2,BrightAcousticPiano,c3,c,3,major7,0,2,60,8,train
BrightAcousticPiano-c3-major7_inv3,BrightAcousticPiano,c3,c,3,major7,0,3,60,5,train
BrightAcousticPiano-cs4-major7_inv0,BrightAcousticPiano,cs4,cs,4,major7,0,0,60,20,test
BrightAcousticPiano-cs4-major7_inv1,BrightAcousticPiano,cs4,cs,4,major7,0,1,60,9,train
BrightAcousticPiano-cs3-major7_inv2,BrightAcousticPiano,cs3,cs,3,major7,0,2,60,11,train
BrightAcousticPiano-cs3-major7_inv3,BrightAcousticPiano,cs3,cs,3,major7,0,3,60,13,train
BrightAcousticPiano-d4-major7_inv0,BrightAcousticPiano,d4,d,4,major7,0,0,60,6,train
BrightAcousticPiano-d3-major7_inv1,BrightAcousticPiano,d3,d,3,major7,0,1,60,6,train
BrightAcousticPiano-d3-major7_inv2,BrightAcousticPiano,d3,d,3,major7,0,2,60,6,train
BrightAcousticPiano-d3-major7_inv3,BrightAcousticPiano,d3,d,3,major7,0,3,60,6,train
BrightAcousticPiano-ds4-major7_inv0,BrightAcousticPiano,ds4,ds,4,major7,0,0,60,9,train
BrightAcousticPiano-ds3-major7_inv1,BrightAcousticPiano,ds3,ds,3,major7,0,1,60,15,valid
BrightAcousticPiano-ds3-major7_inv2,BrightAcousticPiano,ds3,ds,3,major7,0,2,60,18,test
BrightAcousticPiano-ds3-major7_inv3,BrightAcousticPiano,ds3,ds,3,major7,0,3,60,19,test
BrightAcousticPiano-e4-major7_inv0,BrightAcousticPiano,e4,e,4,major7,0,0,60,8,train
BrightAcousticPiano-e3-major7_inv1,BrightAcousticPiano,e3,e,3,major7,0,1,60,18,test
BrightAcousticPiano-e3-major7_inv2,BrightAcousticPiano,e3,e,3,major7,0,2,60,4,train
BrightAcousticPiano-e3-major7_inv3,BrightAcousticPiano,e3,e,3,major7,0,3,60,18,test
BrightAcousticPiano-f4-major7_inv0,BrightAcousticPiano,f4,f,4,major7,0,0,60,18,test
BrightAcousticPiano-f3-major7_inv1,BrightAcousticPiano,f3,f,3,major7,0,1,60,15,valid
BrightAcousticPiano-f3-major7_inv2,BrightAcousticPiano,f3,f,3,major7,0,2,60,19,test
BrightAcousticPiano-f3-major7_inv3,BrightAcousticPiano,f3,f,3,major7,0,3,60,6,train
BrightAcousticPiano-fs3-major7_inv0,BrightAcousticPiano,fs3,fs,3,major7,0,0,60,17,valid
BrightAcousticPiano-fs3-major7_inv1,BrightAcousticPiano,fs3,fs,3,major7,0,1,60,6,train
BrightAcousticPiano-fs3-major7_inv2,BrightAcousticPiano,fs3,fs,3,major7,0,2,60,14,train
BrightAcousticPiano-fs3-major7_inv3,BrightAcousticPiano,fs3,fs,3,major7,0,3,60,17,valid
BrightAcousticPiano-g3-major7_inv0,BrightAcousticPiano,g3,g,3,major7,0,0,60,3,train
BrightAcousticPiano-g3-major7_inv1,BrightAcousticPiano,g3,g,3,major7,0,1,60,2,train
BrightAcousticPiano-g3-major7_inv2,BrightAcousticPiano,g3,g,3,major7,0,2,60,8,train
BrightAcousticPiano-g3-major7_inv3,BrightAcousticPiano,g3,g,3,major7,0,3,60,2,train
BrightAcousticPiano-gs3-major7_inv0,BrightAcousticPiano,gs3,gs,3,major7,0,0,60,2,train
BrightAcousticPiano-gs3-major7_inv1,BrightAcousticPiano,gs3,gs,3,major7,0,1,60,11,train
BrightAcousticPiano-gs3-major7_inv2,BrightAcousticPiano,gs3,gs,3,major7,0,2,60,3,train
BrightAcousticPiano-gs3-major7_inv3,BrightAcousticPiano,gs3,gs,3,major7,0,3,60,6,train
BrightAcousticPiano-a3-major7_inv0,BrightAcousticPiano,a3,a,3,major7,0,0,60,4,train
BrightAcousticPiano-a3-major7_inv1,BrightAcousticPiano,a3,a,3,major7,0,1,60,8,train
BrightAcousticPiano-a3-major7_inv2,BrightAcousticPiano,a3,a,3,major7,0,2,60,11,train
BrightAcousticPiano-a3-major7_inv3,BrightAcousticPiano,a3,a,3,major7,0,3,60,10,train
BrightAcousticPiano-as3-major7_inv0,BrightAcousticPiano,as3,as,3,major7,0,0,60,15,valid
BrightAcousticPiano-as3-major7_inv1,BrightAcousticPiano,as3,as,3,major7,0,1,60,13,train
BrightAcousticPiano-as3-major7_inv2,BrightAcousticPiano,as3,as,3,major7,0,2,60,7,train
BrightAcousticPiano-as3-major7_inv3,BrightAcousticPiano,as3,as,3,major7,0,3,60,3,train
BrightAcousticPiano-b3-major7_inv0,BrightAcousticPiano,b3,b,3,major7,0,0,60,18,test
BrightAcousticPiano-b3-major7_inv1,BrightAcousticPiano,b3,b,3,major7,0,1,60,5,train
BrightAcousticPiano-b3-major7_inv2,BrightAcousticPiano,b3,b,3,major7,0,2,60,11,train
BrightAcousticPiano-b3-major7_inv3,BrightAcousticPiano,b3,b,3,major7,0,3,60,4,train
BrightAcousticPiano-c4-minor7_inv0,BrightAcousticPiano,c4,c,4,minor7,1,0,60,15,valid
BrightAcousticPiano-c4-minor7_inv1,BrightAcousticPiano,c4,c,4,minor7,1,1,60,18,test
BrightAcousticPiano-c3-minor7_inv2,BrightAcousticPiano,c3,c,3,minor7,1,2,60,5,train
BrightAcousticPiano-c3-minor7_inv3,BrightAcousticPiano,c3,c,3,minor7,1,3,60,14,train
BrightAcousticPiano-cs4-minor7_inv0,BrightAcousticPiano,cs4,cs,4,minor7,1,0,60,1,train
BrightAcousticPiano-cs4-minor7_inv1,BrightAcousticPiano,cs4,cs,4,minor7,1,1,60,8,train
BrightAcousticPiano-cs3-minor7_inv2,BrightAcousticPiano,cs3,cs,3,minor7,1,2,60,7,train
BrightAcousticPiano-cs3-minor7_inv3,BrightAcousticPiano,cs3,cs,3,minor7,1,3,60,2,train
BrightAcousticPiano-d4-minor7_inv0,BrightAcousticPiano,d4,d,4,minor7,1,0,60,6,train
BrightAcousticPiano-d4-minor7_inv1,BrightAcousticPiano,d4,d,4,minor7,1,1,60,7,train
BrightAcousticPiano-d3-minor7_inv2,BrightAcousticPiano,d3,d,3,minor7,1,2,60,19,test
BrightAcousticPiano-d3-minor7_inv3,BrightAcousticPiano,d3,d,3,minor7,1,3,60,14,train
BrightAcousticPiano-ds4-minor7_inv0,BrightAcousticPiano,ds4,ds,4,minor7,1,0,60,2,train
BrightAcousticPiano-ds3-minor7_inv1,BrightAcousticPiano,ds3,ds,3,minor7,1,1,60,13,train
BrightAcousticPiano-ds3-minor7_inv2,BrightAcousticPiano,ds3,ds,3,minor7,1,2,60,19,test
BrightAcousticPiano-ds3-minor7_inv3,BrightAcousticPiano,ds3,ds,3,minor7,1,3,60,16,valid
BrightAcousticPiano-e4-minor7_inv0,BrightAcousticPiano,e4,e,4,minor7,1,0,60,16,valid
BrightAcousticPiano-e3-minor7_inv1,BrightAcousticPiano,e3,e,3,minor7,1,1,60,6,train
BrightAcousticPiano-e3-minor7_inv2,BrightAcousticPiano,e3,e,3,minor7,1,2,60,19,test
BrightAcousticPiano-e3-minor7_inv3,BrightAcousticPiano,e3,e,3,minor7,1,3,60,6,train
BrightAcousticPiano-f4-minor7_inv0,BrightAcousticPiano,f4,f,4,minor7,1,0,60,6,train
BrightAcousticPiano-f3-minor7_inv1,BrightAcousticPiano,f3,f,3,minor7,1,1,60,16,valid
BrightAcousticPiano-f3-minor7_inv2,BrightAcousticPiano,f3,f,3,minor7,1,2,60,13,train
BrightAcousticPiano-f3-minor7_inv3,BrightAcousticPiano,f3,f,3,minor7,1,3,60,13,train
BrightAcousticPiano-fs3-minor7_inv0,BrightAcousticPiano,fs3,fs,3,minor7,1,0,60,19,test
BrightAcousticPiano-fs3-minor7_inv1,BrightAcousticPiano,fs3,fs,3,minor7,1,1,60,11,train
BrightAcousticPiano-fs3-minor7_inv2,BrightAcousticPiano,fs3,fs,3,minor7,1,2,60,19,test
BrightAcousticPiano-fs3-minor7_inv3,BrightAcousticPiano,fs3,fs,3,minor7,1,3,60,14,train
BrightAcousticPiano-g3-minor7_inv0,BrightAcousticPiano,g3,g,3,minor7,1,0,60,10,train
BrightAcousticPiano-g3-minor7_inv1,BrightAcousticPiano,g3,g,3,minor7,1,1,60,13,train
BrightAcousticPiano-g3-minor7_inv2,BrightAcousticPiano,g3,g,3,minor7,1,2,60,19,test
BrightAcousticPiano-g3-minor7_inv3,BrightAcousticPiano,g3,g,3,minor7,1,3,60,11,train
BrightAcousticPiano-gs3-minor7_inv0,BrightAcousticPiano,gs3,gs,3,minor7,1,0,60,13,train
BrightAcousticPiano-gs3-minor7_inv1,BrightAcousticPiano,gs3,gs,3,minor7,1,1,60,2,train
BrightAcousticPiano-gs3-minor7_inv2,BrightAcousticPiano,gs3,gs,3,minor7,1,2,60,1,train
BrightAcousticPiano-gs3-minor7_inv3,BrightAcousticPiano,gs3,gs,3,minor7,1,3,60,1,train
BrightAcousticPiano-a3-minor7_inv0,BrightAcousticPiano,a3,a,3,minor7,1,0,60,11,train
BrightAcousticPiano-a3-minor7_inv1,BrightAcousticPiano,a3,a,3,minor7,1,1,60,12,train
BrightAcousticPiano-a3-minor7_inv2,BrightAcousticPiano,a3,a,3,minor7,1,2,60,6,train
BrightAcousticPiano-a3-minor7_inv3,BrightAcousticPiano,a3,a,3,minor7,1,3,60,6,train
BrightAcousticPiano-as3-minor7_inv0,BrightAcousticPiano,as3,as,3,minor7,1,0,60,1,train
BrightAcousticPiano-as3-minor7_inv1,BrightAcousticPiano,as3,as,3,minor7,1,1,60,1,train
BrightAcousticPiano-as3-minor7_inv2,BrightAcousticPiano,as3,as,3,minor7,1,2,60,18,test
BrightAcousticPiano-as3-minor7_inv3,BrightAcousticPiano,as3,as,3,minor7,1,3,60,13,train
BrightAcousticPiano-b3-minor7_inv0,BrightAcousticPiano,b3,b,3,minor7,1,0,60,4,train
BrightAcousticPiano-b3-minor7_inv1,BrightAcousticPiano,b3,b,3,minor7,1,1,60,17,valid
BrightAcousticPiano-b3-minor7_inv2,BrightAcousticPiano,b3,b,3,minor7,1,2,60,15,valid
BrightAcousticPiano-b3-minor7_inv3,BrightAcousticPiano,b3,b,3,minor7,1,3,60,16,valid
BrightAcousticPiano-c4-majorminor7_inv0,BrightAcousticPiano,c4,c,4,majorminor7,2,0,60,11,train
BrightAcousticPiano-c4-majorminor7_inv1,BrightAcousticPiano,c4,c,4,majorminor7,2,1,60,10,train
BrightAcousticPiano-c3-majorminor7_inv2,BrightAcousticPiano,c3,c,3,majorminor7,2,2,60,2,train
BrightAcousticPiano-c3-majorminor7_inv3,BrightAcousticPiano,c3,c,3,majorminor7,2,3,60,5,train
BrightAcousticPiano-cs4-majorminor7_inv0,BrightAcousticPiano,cs4,cs,4,majorminor7,2,0,60,4,train
BrightAcousticPiano-cs4-majorminor7_inv1,BrightAcousticPiano,cs4,cs,4,majorminor7,2,1,60,6,train
BrightAcousticPiano-cs3-majorminor7_inv2,BrightAcousticPiano,cs3,cs,3,majorminor7,2,2,60,17,valid
BrightAcousticPiano-cs3-majorminor7_inv3,BrightAcousticPiano,cs3,cs,3,majorminor7,2,3,60,6,train
