name,inst,key_center,scale_type,is_modemix,orig_prog,sub_prog,inv,bpm,fold,set_type
AcousticGrandPiano-as4-mm1-6415_inv0,AcousticGrandPiano,as4,maj,true,maj-6415,mm1-6415,0,60,5,train
AcousticGrandPiano-b4-mm1-6415_inv0,AcousticGrandPiano,b4,maj,true,maj-6415,mm1-6415,0,60,4,train
BrightAcousticPiano-c4-maj-1451_inv0,BrightAcousticPiano,c4,maj,false,maj-1451,maj-1451,0,60,9,train
BrightAcousticPiano-cs4-maj-1451_inv0,BrightAcousticPiano,cs4,maj,false,maj-1451,maj-1451,0,60,3,train
BrightAcousticPiano-d4-maj-1451_inv0,BrightAcousticPiano,d4,maj,false,maj-1451,maj-1451,0,60,11,train
BrightAcousticPiano-ds4-maj-1451_inv0,BrightAcousticPiano,ds4,maj,false,maj-1451,maj-1451,0,60,5,train
BrightAcousticPiano-e4-maj-1451_inv0,BrightAcousticPiano,e4,maj,false,maj-1451,maj-1451,0,60,20,test
BrightAcousticPiano-f4-maj-1451_inv0,BrightAcousticPiano,f4,maj,false,maj-1451,maj-1451,0,60,19,test
BrightAcousticPiano-fs4-maj-1451_inv0,BrightAcousticPiano,fs4,maj,false,maj-1451,maj-1451,0,60,7,train
BrightAcousticPiano-g4-maj-1451_inv0,BrightAcousticPiano,g4,maj,false,maj-1451,maj-1451,0,60,8,train
BrightAcousticPiano-gs4-maj-1451_inv0,BrightAcousticPiano,gs4,maj,false,maj-1451,maj-1451,0,60,8,train
BrightAcousticPiano-a4-maj-1451_inv0,BrightAcousticPiano,a4,maj,false,maj-1451,maj-1451,0,60,19,test
BrightAcousticPiano-as4-maj-1451_inv0,BrightAcousticPiano,as4,maj,false,maj-1451,maj-1451,0,60,7,train
BrightAcousticPiano-b4-maj-1451_inv0,BrightAcousticPiano,b4,maj,false,maj-1451,maj-1451,0,60,3,train
BrightAcousticPiano-c4-mm1-1451_inv0,BrightAcousticPiano,c4,maj,true,maj-1451,mm1-1451,0,60,15,valid
BrightAcousticPiano-cs4-mm1-1451_inv0,BrightAcousticPiano,cs4,maj,true,maj-1451,mm1-1451,0,60,7,train
BrightAcousticPiano-d4-mm1-1451_inv0,BrightAcousticPiano,d4,maj,true,maj-1451,mm1-1451,0,60,20,test
BrightAcousticPiano-ds4-mm1-1451_inv0,BrightAcousticPiano,ds4,maj,true,maj-1451,mm1-1451,0,60,9,train
BrightAcousticPiano-e4-mm1-1451_inv0,BrightAcousticPiano,e4,maj,true,maj-1451,mm1-1451,0,60,16,valid
BrightAcousticPiano-f4-mm1-1451_inv0,BrightAcousticPiano,f4,maj,true,maj-1451,mm1-1451,0,60,3,train
BrightAcousticPiano-fs4-mm1-1451_inv0,BrightAcousticPiano,fs4,maj,true,maj-1451,mm1-1451,0,60,18,test
BrightAcousticPiano-g4-mm1-1451_inv0,BrightAcousticPiano,g4,maj,true,maj-1451,mm1-1451,0,60,5,train
BrightAcousticPiano-gs4-mm1-1451_inv0,BrightAcousticPiano,gs4,maj,true,maj-1451,mm1-1451,0,60,6,train
BrightAcousticPiano-a4-mm1-1451_inv0,BrightAcousticPiano,a4,maj,true,maj-1451,mm1-1451,0,60,8,train
BrightAcousticPiano-as4-mm1-1451_inv0,BrightAcousticPiano,as4,maj,true,maj-1451,mm1-1451,0,60,4,train
BrightAcousticPiano-b4-mm1-1451_inv0,BrightAcousticPiano,b4,maj,true,maj-1451,mm1-1451,0,60,12,train
BrightAcousticPiano-c4-maj-1465_inv0,BrightAcousticPiano,c4,maj,false,maj-1465,maj-1465,0,60,9,train
BrightAcousticPiano-cs4-maj-1465_inv0,BrightAcousticPiano,cs4,maj,false,maj-1465,maj-1465,0,60,19,test
BrightAcousticPiano-d4-maj-1465_inv0,BrightAcousticPiano,d4,maj,false,maj-1465,maj-1465,0,60,20,test
BrightAcousticPiano-ds4-maj-1465_inv0,BrightAcousticPiano,ds4,maj,false,maj-1465,maj-1465,0,60,16,valid
BrightAcousticPiano-e4-maj-1465_inv0,BrightAcousticPiano,e4,maj,false,maj-1465,maj-1465,0,60,12,train
BrightAcousticPiano-f4-maj-1465_inv0,BrightAcousticPiano,f4,maj,false,maj-1465,maj-1465,0,60,12,train
BrightAcousticPiano-fs4-maj-1465_inv0,BrightAcousticPiano,fs4,maj,false,maj-1465,maj-1465,0,60,5,train
BrightAcousticPiano-g4-maj-1465_inv0,BrightAcousticPiano,g4,maj,false,maj-1465,maj-1465,0,60,11,train
BrightAcousticPiano-gs4-maj-1465_inv0,BrightAcousticPiano,gs4,maj,false,maj-1465,maj-1465,0,60,8,train
BrightAcousticPiano-a4-maj-1465_inv0,BrightAcousticPiano,a4,maj,false,maj-1465,maj-1465,0,60,15,valid
BrightAcousticPiano-as4-maj-1465_inv0,BrightAcousticPiano,as4,maj,false,maj-1465,maj-1465,0,60,6,train
BrightAcousticPiano-b4-maj-1465_inv0,BrightAcousticPiano,b4,maj,false,maj-1465,maj-1465,0,60,10,train
BrightAcousticPiano-c4-mm1-1465_inv0,BrightAcousticPiano,c4,maj,true,maj-1465,mm1-1465,0,60,13,train
BrightAcousticPiano-cs4-mm1-1465_inv0,BrightAcousticPiano,cs4,maj,true,maj-1465,mm1-1465,0,60,12,train
BrightAcousticPiano-d4-mm1-1465_inv0,BrightAcousticPiano,d4,maj,true,maj-1465,mm1-1465,0,60,1,train
BrightAcousticPiano-ds4-mm1-1465_inv0,BrightAcousticPiano,ds4,maj,true,maj-1465,mm1-1465,0,60,10,train
BrightAcousticPiano-e4-mm1-1465_inv0,BrightAcousticPiano,e4,maj,true,maj-1465,mm1-1465,0,60,19,test
BrightAcousticPiano-f4-mm1-1465_inv0,BrightAcousticPiano,f4,maj,true,maj-1465,mm1-1465,0,60,15,valid
BrightAcousticPiano-fs4-mm1-1465_inv0,BrightAcousticPiano,fs4,maj,true,maj-1465,mm1-1465,0,60,11,train
BrightAcousticPiano-g4-mm1-1465_inv0,BrightAcousticPiano,g4,maj,true,maj-1465,mm1-1465,0,60,10,train
BrightAcousticPiano-gs4-mm1-1465_inv0,BrightAcousticPiano,gs4,maj,true,maj-1465,mm1-1465,0,60,11,train
BrightAcousticPiano-a4-mm1-1465_inv0,BrightAcousticPiano,a4,maj,true,maj-1465,mm1-1465,0,60,12,train
BrightAcousticPiano-as4-mm1-1465_inv0,BrightAcousticPiano,as4,maj,true,maj-1465,mm1-1465,0,60,19,test
BrightAcousticPiano-b4-mm1-1465_inv0,BrightAcousticPiano,b4,maj,true,maj-1465,mm1-1465,0,60,14,train
BrightAcousticPiano-c4-maj-1564_inv0,BrightAcousticPiano,c4,maj,false,maj-1564,maj-1564,0,60,2,train
BrightAcousticPiano-cs4-maj-1564_inv0,BrightAcousticPiano,cs4,maj,false,maj-1564,maj-1564,0,60,19,test
BrightAcousticPiano-d4-maj-1564_inv0,BrightAcousticPiano,d4,maj,false,maj-1564,maj-1564,0,60,19,test
BrightAcousticPiano-ds4-maj-1564_inv0,BrightAcousticPiano,ds4,maj,false,maj-1564,maj-1564,0,60,18,test
BrightAcousticPiano-e4-maj-1564_inv0,BrightAcousticPiano,e4,maj,false,maj-1564,maj-1564,0,60,20,test
BrightAcousticPiano-f4-maj-1564_inv0,BrightAcousticPiano,f4,maj,false,maj-1564,maj-1564,0,60,8,train
BrightAcousticPiano-fs4-maj-1564_inv0,BrightAcousticPiano,fs4,maj,false,maj-1564,maj-1564,0,60,2,train
BrightAcousticPiano-g4-maj-1564_inv0,BrightAcousticPiano,g4,maj,false,maj-1564,maj-1564,0,60,13,train
BrightAcousticPiano-gs4-maj-1564_inv0,BrightAcousticPiano,gs4,maj,false,maj-1564,maj-1564,0,60,18,test
BrightAcousticPiano-a4-maj-1564_inv0,BrightAcousticPiano,a4,maj,false,maj-1564,maj-1564,0,60,13,train
BrightAcousticPiano-as4-maj-1564_inv0,BrightAcousticPiano,as4,maj,false,maj-1564,maj-1564,0,60,8,train
BrightAcousticPiano-b4-maj-1564_inv0,BrightAcousticPiano,b4,maj,false,maj-1564,maj-1564,0,60,20,test
BrightAcousticPiano-c4-mm1-1564_inv0,BrightAcousticPiano,c4,maj,true,maj-1564,mm1-1564,0,60,15,valid
BrightAcousticPiano-cs4-mm1-1564_inv0,BrightAcousticPiano,cs4,maj,true,maj-1564,mm1-1564,0,60,4,train
BrightAcousticPiano-d4-mm1-1564_inv0,BrightAcousticPiano,d4,maj,true,maj-1564,mm1-1564,0,60,11,train
BrightAcousticPiano-ds4-mm1-1564_inv0,BrightAcousticPiano,ds4,maj,true,maj-1564,mm1-1564,0,60,14,train
BrightAcousticPiano-e4-mm1-1564_inv0,BrightAcousticPiano,e4,maj,true,maj-1564,mm1-1564,0,60,2,train
BrightAcousticPiano-f4-mm1-1564_inv0,BrightAcousticPiano,f4,maj,true,maj-1564,mm1-1564,0,60,15,valid
BrightAcousticPiano-fs4-mm1-1564_inv0,BrightAcousticPiano,fs4,maj,true,maj-1564,mm1-1564,0,60,18,test
BrightAcousticPiano-g4-mm1-1564_inv0,BrightAcousticPiano,g4,maj,true,maj-1564,mm1-1564,0,60,1,train
BrightAcousticPiano-gs4-mm1-1564_inv0,BrightAcousticPiano,gs4,maj,true,maj-1564,mm1-1564,0,60,17,valid
BrightAcousticPiano-a4-mm1-1564_inv0,BrightAcousticPiano,a4,maj,true,maj-1564,mm1-1564,0,60,8,train
BrightAcousticPiano-as4-mm1-1564_inv0,BrightAcousticPiano,as4,maj,true,maj-1564,mm1-1564,0,60,20,test
BrightAcousticPiano-b4-mm1-1564_inv0,BrightAcousticPiano,b4,maj,true,maj-1564,mm1-1564,0,60,5,train
BrightAcousticPiano-c4-maj-1645_inv0,BrightAcousticPiano,c4,maj,false,maj-1645,maj-1645,0,60,7,train
BrightAcousticPiano-cs4-maj-1645_inv0,BrightAcousticPiano,cs4,maj,false,maj-1645,maj-1645,0,60,2,train
BrightAcousticPiano-d4-maj-1645_inv0,BrightAcousticPiano,d4,maj,false,maj-1645,maj-1645,0,60,8,train
BrightAcousticPiano-ds4-maj-1645_inv0,BrightAcousticPiano,ds4,maj,false,maj-1645,maj-1645,0,60,2,train
BrightAcousticPiano-e4-maj-1645_inv0,BrightAcousticPiano,e4,maj,false,maj-1645,maj-1645,0,60,15,valid
BrightAcousticPiano-f4-maj-1645_inv0,BrightAcousticPiano,f4,maj,false,maj-1645,maj-1645,0,60,20,test
BrightAcousticPiano-fs4-maj-1645_inv0,BrightAcousticPiano,fs4,maj,false,maj-1645,maj-1645,0,60,2,train
BrightAcousticPiano-g4-maj-1645_inv0,BrightAcousticPiano,g4,maj,false,maj-1645,maj-1645,0,60,17,valid
BrightAcousticPiano-gs4-maj-1645_inv0,BrightAcousticPiano,gs4,maj,false,maj-1645,maj-1645,0,60,2,train
BrightAcousticPiano-a4-maj-1645_inv0,BrightAcousticPiano,a4,maj,false,maj-1645,maj-1645,0,60,2,train
BrightAcousticPiano-as4-maj-1645_inv0,BrightAcousticPiano,as4,maj,false,maj-1645,maj-1645,0,60,17,valid
BrightAcousticPiano-b4-maj-1645_inv0,BrightAcousticPiano,b4,maj,false,maj-1645,maj-1645,0,60,11,train
BrightAcousticPiano-c4-mm1-1645_inv0,BrightAcousticPiano,c4,maj,true,maj-1645,mm1-1645,0,60,14,train
BrightAcousticPiano-cs4-mm1-1645_inv0,BrightAcousticPiano,cs4,maj,true,maj-1645,mm1-1645,0,60,12,train
BrightAcousticPiano-d4-mm1-1645_inv0,BrightAcousticPiano,d4,maj,true,maj-1645,mm1-1645,0,60,10,train
BrightAcousticPiano-ds4-mm1-1645_inv0,BrightAcousticPiano,ds4,maj,true,maj-1645,mm1-1645,0,60,1,train
BrightAcousticPiano-e4-mm1-1645_inv0,BrightAcousticPiano,e4,maj,true,maj-1645,mm1-1645,0,60,17,valid
BrightAcousticPiano-f4-mm1-1645_inv0,BrightAcousticPiano,f4,maj,true,maj-1645,mm1-1645,0,60,16,valid
BrightAcousticPiano-fs4-mm1-1645_inv0,BrightAcousticPiano,fs4,maj,true,maj-1645,mm1-1645,0,60,17,valid
BrightAcousticPiano-g4-mm1-1645_inv0,BrightAcousticPiano,g4,maj,true,maj-1645,mm1-1645,0,60,10,train
BrightAcousticPiano-gs4-mm1-1645_inv0,BrightAcousticPiano,gs4,maj,true,maj-1645,mm1-1645,0,60,4,train
BrightAcousticPiano-a4-mm1-1645_inv0,BrightAcousticPiano,a4,maj,true,maj-1645,mm1-1645,0,60,7,train
BrightAcousticPiano-as4-mm1-1645_inv0,BrightAcousticPiano,as4,maj,true,maj-1645,mm1-1645,0,60,3,train
BrightAcousticPiano-b4-mm1-1645_inv0,BrightAcousticPiano,b4,maj,true,maj-1645,mm1-1645,0,60,1,train
BrightAcousticPiano-c4-maj-2516_inv0,BrightAcousticPiano,c4,maj,false,maj-2516,maj-2516,0,60,6,train
BrightAcousticPiano-cs4-maj-2516_inv0,BrightAcousticPiano,cs4,maj,false,maj-2516,maj-2516,0,60,3,train
BrightAcousticPiano-d4-maj-2516_inv0,BrightAcousticPiano,d4,maj,false,maj-2516,maj-2516,0,60,10,train
BrightAcousticPiano-ds4-maj-2516_inv0,BrightAcousticPiano,ds4,maj,false,maj-2516,maj-2516,0,60,15,valid
BrightAcousticPiano-e4-maj-2516_inv0,BrightAcousticPiano,e4,maj,false,maj-2516,maj-2516,0,60,13,train
BrightAcousticPiano-f4-maj-2516_inv0,BrightAcousticPiano,f4,maj,false,maj-2516,maj-2516,0,60,18,test
BrightAcousticPiano-fs4-maj-2516_inv0,BrightAcousticPiano,fs4,maj,false,maj-2516,maj-2516,0,60,7,train
BrightAcousticPiano-g4-maj-2516_inv0,BrightAcousticPiano,g4,maj,false,maj-2516,maj-2516,0,60,7,train
BrightAcousticPiano-gs4-maj-2516_inv0,BrightAcousticPiano,gs4,maj,false,maj-2516,maj-2516,0,60,1,train
BrightAcousticPiano-a4-maj-2516_inv0,BrightAcousticPiano,a4,maj,false,maj-2516,maj-2516,0,60,15,valid
BrightAcousticPiano-as4-maj-2516_inv0,BrightAcousticPiano,as4,maj,false,maj-2516,maj-2516,0,60,16,valid
BrightAcousticPiano-b4-maj-2516_inv0,BrightAcousticPiano,b4,maj,false,maj-2516,maj-2516,0,60,4,train
BrightAcousticPiano-c4-mm1-2516_inv0,BrightAcousticPiano,c4,maj,true,maj-2516,mm1-2516,0,60,5,train
BrightAcousticPiano-cs4-mm1-2516_inv0,BrightAcousticPiano,cs4,maj,true,maj-2516,mm1-2516,0,60,6,train
BrightAcousticPiano-d4-mm1-2516_inv0,BrightAcousticPiano,d4,maj,true,maj-2516,mm1-2516,0,60,6,train
BrightAcousticPiano-ds4-mm1-2516_inv0,BrightAcousticPiano,ds4,maj,true,maj-2516,mm1-2516,0,60,3,train
BrightAcousticPiano-e4-mm1-2516_inv0,BrightAcousticPiano,e4,maj,true,maj-2516,mm1-2516,0,60,17,valid
BrightAcousticPiano-f4-mm1-2516_inv0,BrightAcousticPiano,f4,maj,true,maj-2516,mm1-2516,0,60,10,train
BrightAcousticPiano-fs4-mm1-2516_inv0,BrightAcousticPiano,fs4,maj,true,maj-2516,mm1-2516,0,60,17,valid
BrightAcousticPiano-g4-mm1-2516_inv0,BrightAcousticPiano,g4,maj,true,maj-2516,mm1-2516,0,60,4,train
BrightAcousticPiano-gs4-mm1-2516_inv0,BrightAcousticPiano,gs4,maj,true,maj-2516,mm1-2516,0,60,12,train
BrightAcousticPiano-a4-mm1-2516_inv0,BrightAcousticPiano,a4,maj,true,maj-2516,mm1-2516,0,60,2,train
BrightAcousticPiano-as4-mm1-2516_inv0,BrightAcousticPiano,as4,maj,true,maj-2516,mm1-2516,0,60,10,train
BrightAcousticPiano-b4-mm1-2516_inv0,BrightAcousticPiano,b4,maj,true,maj-2516,mm1-2516,0,60,14,train
BrightAcousticPiano-c4-maj-4156_inv0,BrightAcousticPiano,c4,maj,false,maj-4156,maj-4156,0,60,5,train
BrightAcousticPiano-cs4-maj-4156_inv0,BrightAcousticPiano,cs4,maj,false,maj-4156,maj-4156,0,60,16,valid
BrightAcousticPiano-d4-maj-4156_inv0,BrightAcousticPiano,d4,maj,false,maj-4156,maj-4156,0,60,5,train
BrightAcousticPiano-ds4-maj-4156_inv0,BrightAcousticPiano,ds4,maj,false,maj-4156,maj-4156,0,60,13,train
BrightAcousticPiano-e4-maj-4156_inv0,BrightAcousticPiano,e4,maj,false,maj-4156,maj-4156,0,60,14,train
BrightAcousticPiano-f4-maj-4156_inv0,BrightAcousticPiano,f4,maj,false,maj-4156,maj-4156,0,60,9,train
BrightAcousticPiano-fs4-maj-4156_inv0,BrightAcousticPiano,fs4,maj,false,maj-4156,maj-4156,0,60,15,valid
BrightAcousticPiano-g4-maj-4156_inv0,BrightAcousticPiano,g4,maj,false,maj-4156,maj-4156,0,60,2,train
BrightAcousticPiano-gs4-maj-4156_inv0,BrightAcousticPiano,gs4,maj,false,maj-4156,maj-4156,0,60,5,train
BrightAcousticPiano-a4-maj-4156_inv0,BrightAcousticPiano,a4,maj,false,maj-4156,maj-4156,0,60,1,train
BrightAcousticPiano-as4-maj-4156_inv0,BrightAcousticPiano,as4,maj,false,maj-4156,maj-4156,0,60,8,train
BrightAcousticPiano-b4-maj-4156_inv0,BrightAcousticPiano,b4,maj,false,maj-4156,maj-4156,0,60,5,train
BrightAcousticPiano-c4-mm1-4156_inv0,BrightAcousticPiano,c4,maj,true,maj-4156,mm1-4156,0,60,20,test
BrightAcousticPiano-cs4-mm1-4156_inv0,BrightAcousticPiano,cs4,maj,true,maj-4156,mm1-4156,0,60,4,train
BrightAcousticPiano-d4-mm1-4156_inv0,BrightAcousticPiano,d4,maj,true,maj-4156,mm1-4156,0,60,19,test
BrightAcousticPiano-ds4-mm1-4156_inv0,BrightAcousticPiano,ds4,maj,true,maj-4156,mm1-4156,0,60,6,train
BrightAcousticPiano-e4-mm1-4156_inv0,BrightAcousticPiano,e4,maj,true,maj-4156,mm1-4156,0,60,12,train
BrightAcousticPiano-f4-mm1-4156_inv0,BrightAcousticPiano,f4,maj,true,maj-4156,mm1-4156,0,60,8,train
BrightAcousticPiano-fs4-mm1-4156_inv0,BrightAcousticPiano,fs4,maj,true,maj-4156,mm1-4156,0,60,6,train
BrightAcousticPiano-g4-mm1-4156_inv0,BrightAcousticPiano,g4,maj,true,maj-4156,mm1-4156,0,60,4,train
BrightAcousticPiano-gs4-mm1-4156_inv0,BrightAcousticPiano,gs4,maj,true,maj-4156,mm1-4156,0,60,2,train
BrightAcousticPiano-a4-mm1-4156_inv0,BrightAcousticPiano,a4,maj,true,maj-4156,mm1-4156,0,60,10,train
BrightAcousticPiano-as4-mm1-4156_inv0,BrightAcousticPiano,as4,maj,true,maj-4156,mm1-4156,0,60,14,train
BrightAcousticPiano-b4-mm1-4156_inv0,BrightAcousticPiano,b4,maj,true,maj-4156,mm1-4156,0,60,2,train
BrightAcousticPiano-c4-maj-5415_inv0,BrightAcousticPiano,c4,maj,false,maj-5415,maj-5415,0,60,12,train
BrightAcousticPiano-cs4-maj-5415_inv0,BrightAcousticPiano,cs4,maj,false,maj-5415,maj-5415,0,60,15,valid
BrightAcousticPiano-d4-maj-5415_inv0,BrightAcousticPiano,d4,maj,false,maj-5415,maj-5415,0,60,11,train
BrightAcousticPiano-ds4-maj-5415_inv0,BrightAcousticPiano,ds4,maj,false,maj-5415,maj-5415,0,60,12,train
BrightAcousticPiano-e4-maj-5415_inv0,BrightAcousticPiano,e4,maj,false,maj-5415,maj-5415,0,60,1,train
BrightAcousticPiano-f4-maj-5415_inv0,BrightAcousticPiano,f4,maj,false,maj-5415,maj-5415,0,60,4,train
BrightAcousticPiano-fs4-maj-5415_inv0,BrightAcousticPiano,fs4,maj,false,maj-5415,maj-5415,0,60,10,train
BrightAcousticPiano-g4-maj-5415_inv0,BrightAcousticPiano,g4,maj,false,maj-5415,maj-5415,0,60,15,valid
BrightAcousticPiano-gs4-maj-5415_inv0,BrightAcousticPiano,gs4,maj,false,maj-5415,maj-5415,0,60,2,train
BrightAcousticPiano-a4-maj-5415_inv0,BrightAcousticPiano,a4,maj,false,maj-5415,maj-5415,0,60,9,train
BrightAcousticPiano-as4-maj-5415_inv0,BrightAcousticPiano,as4,maj,false,maj-5415,maj-5415,0,60,12,train
BrightAcousticPiano-b4-maj-5415_inv0,BrightAcousticPiano,b4,maj,false,maj-5415,maj-5415,0,60,4,train
BrightAcousticPiano-c4-mm1-5415_inv0,BrightAcousticPiano,c4,maj,true,maj-5415,mm1-5415,0,60,1,train
BrightAcousticPiano-cs4-mm1-5415_inv0,BrightAcousticPiano,cs4,maj,true,maj-5415,mm1-5415,0,60,7,train
BrightAcousticPiano-d4-mm1-5415_inv0,BrightAcousticPiano,d4,maj,true,maj-5415,mm1-5415,0,60,3,train
BrightAcousticPiano-ds4-mm1-5415_inv0,BrightAcousticPiano,ds4,maj,true,maj-5415,mm1-5415,0,60,12,train
BrightAcousticPiano-e4-mm1-5415_inv0,BrightAcousticPiano,e4,maj,true,maj-5415,mm1-5415,0,60,18,test
BrightAcousticPiano-f4-mm1-5415_inv0,BrightAcousticPiano,f4,maj,true,maj-5415,mm1-5415,0,60,6,train
BrightAcousticPiano-fs4-mm1-5415_inv0,BrightAcousticPiano,fs4,maj,true,maj-5415,mm1-5415,0,60,7,train
BrightAcousticPiano-g4-mm1-5415_inv0,BrightAcousticPiano,g4,maj,true,maj-5415,mm1-5415,0,60,7,train
BrightAcousticPiano-gs4-mm1-5415_inv0,BrightAcousticPiano,gs4,maj,true,maj-5415,mm1-5415,0,60,6,train
BrightAcousticPiano-a4-mm1-5415_inv0,BrightAcousticPiano,a4,maj,true,maj-5415,mm1-5415,0,60,5,train
BrightAcousticPiano-as4-mm1-5415_inv0,BrightAcousticPiano,as4,maj,true,maj-5415,mm1-5415,0,60,15,valid
BrightAcousticPiano-b4-mm1-5415_inv0,BrightAcousticPiano,b4,maj,true,maj-5415,mm1-5415,0,60,1,train
BrightAcousticPiano-c4-maj-5641_inv0,BrightAcousticPiano,c4,maj,false,maj-5641,maj-5641,0,60,15,valid
BrightAcousticPiano-cs4-maj-5641_inv0,BrightAcousticPiano,cs4,maj,false,maj-5641,maj-5641,0,60,9,train
BrightAcousticPiano-d4-maj-5641_inv0,BrightAcousticPiano,d4,maj,false,maj-5641,maj-5641,0,60,4,train
BrightAcousticPiano-ds4-maj-5641_inv0,BrightAcousticPiano,ds4,maj,false,maj-5641,maj-5641,0,60,17,valid
BrightAcousticPiano-e4-maj-5641_inv0,BrightAcousticPiano,e4,maj,false,maj-5641,maj-5641,0,60,7,train
BrightAcousticPiano-f4-maj-5641_inv0,BrightAcousticPiano,f4,maj,false,maj-5641,maj-5641,0,60,10,train
BrightAcousticPiano-fs4-maj-5641_inv0,BrightAcousticPiano,fs4,maj,false,maj-5641,maj-5641,0,60,19,test
BrightAcousticPiano-g4-maj-5641_inv0,BrightAcousticPiano,g4,maj,false,maj-5641,maj-5641,0,60,7,train
BrightAcousticPiano-gs4-maj-5641_inv0,BrightAcousticPiano,gs4,maj,false,maj-5641,maj-5641,0,60,10,train
BrightAcousticPiano-a4-maj-5641_inv0,BrightAcousticPiano,a4,maj,false,maj-5641,maj-5641,0,60,20,test
BrightAcousticPiano-as4-maj-5641_inv0,BrightAcousticPiano,as4,maj,false,maj-5641,maj-5641,0,60,18,test
BrightAcousticPiano-b4-maj-5641_inv0,BrightAcousticPiano,b4,maj,false,maj-5641,maj-5641,0,60,20,test
BrightAcousticPiano-c4-mm1-5641_inv0,BrightAcousticPiano,c4,maj,true,maj-5641,mm1-5641,0,60,5,train
BrightAcousticPiano-cs4-mm1-5641_inv0,BrightAcousticPiano,cs4,maj,true,maj-5641,mm1-5641,0,60,2,train
BrightAcousticPiano-d4-mm1-5641_inv0,BrightAcousticPiano,d4,maj,true,maj-5641,mm1-5641,0,60,7,train
BrightAcousticPiano-ds4-mm1-5641_inv0,BrightAcousticPiano,ds4,maj,true,maj-5641,mm1-5641,0,60,4,train
BrightAcousticPiano-e4-mm1-5641_inv0,BrightAcousticPiano,e4,maj,true,maj-5641,mm1-5641,0,60,8,train
BrightAcousticPiano-f4-mm1-5641_inv0,BrightAcousticPiano,f4,maj,true,maj-5641,mm1-5641,0,60,16,valid
BrightAcousticPiano-fs4-mm1-5641_inv0,BrightAcousticPiano,fs4,maj,true,maj-5641,mm1-5641,0,60,4,train
BrightAcousticPiano-g4-mm1-5641_inv0,BrightAcousticPiano,g4,maj,true,maj-5641,mm1-5641,0,60,1,train
BrightAcousticPiano-gs4-mm1-5641_inv0,BrightAcousticPiano,gs4,maj,true,maj-5641,mm1-5641,0,60,5,train
BrightAcousticPiano-a4-mm1-5641_inv0,BrightAcousticPiano,a4,maj,true,maj-5641,mm1-5641,0,60,16,valid
BrightAcousticPiano-as4-mm1-5641_inv0,BrightAcousticPiano,as4,maj,true,maj-5641,mm1-5641,0,60,1,train
BrightAcousticPiano-b4-mm1-5641_inv0,BrightAcousticPiano,b4,maj,true,maj-5641,mm1-5641,0,60,19,test
BrightAcousticPiano-c4-maj-6415_inv0,BrightAcousticPiano,c4,maj,false,maj-6415,maj-6415,0,60,14,train
BrightAcousticPiano-cs4-maj-6415_inv0,BrightAcousticPiano,cs4,maj,false,maj-6415,maj-6415,0,60,6,train
BrightAcousticPiano-d4-maj-6415_inv0,BrightAcousticPiano,d4,maj,false,maj-6415,maj-6415,0,60,18,test
BrightAcousticPiano-ds4-maj-6415_inv0,BrightAcousticPiano,ds4,maj,false,maj-6415,maj-6415,0,60,16,valid
BrightAcousticPiano-e4-maj-6415_inv0,BrightAcousticPiano,e4,maj,false,maj-6415,maj-6415,0,60,18,test
BrightAcousticPiano-f4-maj-6415_inv0,BrightAcousticPiano,f4,maj,false,maj-6415,maj-6415,0,60,11,train
BrightAcousticPiano-fs4-maj-6415_inv0,BrightAcousticPiano,fs4,maj,false,maj-6415,maj-6415,0,60,10,train
BrightAcousticPiano-g4-maj-6415_inv0,BrightAcousticPiano,g4,maj,false,maj-6415,maj-6415,0,60,15,valid
BrightAcousticPiano-gs4-maj-6415_inv0,BrightAcousticPiano,gs4,maj,false,maj-6415,maj-6415,0,60,10,train
BrightAcousticPiano-a4-maj-6415_inv0,BrightAcousticPiano,a4,maj,false,maj-6415,maj-6415,0,60,19,test
BrightAcousticPiano-as4-maj-6415_inv0,BrightAcousticPiano,as4,maj,false,maj-6415,maj-6415,0,60,16,valid
BrightAcousticPiano-b4-maj-6415_inv0,BrightAcousticPiano,b4,maj,false,maj-6415,maj-6415,0,60,9,train
BrightAcousticPiano-c4-mm1-6415_inv0,BrightAcousticPiano,c4,maj,true,maj-6415,mm1-6415,0,60,19,test
BrightAcousticPiano-cs4-mm1-6415_inv0,BrightAcousticPiano,cs4,maj,true,maj-6415,mm1-6415,0,60,8,train
BrightAcousticPiano-d4-mm1-6415_inv0,BrightAcousticPiano,d4,maj,true,maj-6415,mm1-6415,0,60,14,train
BrightAcousticPiano-ds4-mm1-6415_inv0,BrightAcousticPiano,ds4,maj,true,maj-6415,mm1-6415,0,60,17,valid
BrightAcousticPiano-e4-mm1-6415_inv0,BrightAcousticPiano,e4,maj,true,maj-6415,mm1-6415,0,60,9,train
BrightAcousticPiano-f4-mm1-6415_inv0,BrightAcousticPiano,f4,maj,true,maj-6415,mm1-6415,0,60,15,valid
BrightAcousticPiano-fs4-mm1-6415_inv0,BrightAcousticPiano,fs4,maj,true,maj-6415,mm1-6415,0,60,14,train
BrightAcousticPiano-g4-mm1-6415_inv0,BrightAcousticPiano,g4,maj,true,maj-6415,mm1-6415,0,60,20,test
BrightAcousticPiano-gs4-mm1-6415_inv0,BrightAcousticPiano,gs4,maj,true,maj-6415,mm1-6415,0,60,16,valid
