chord_progression,midi_program_num,midi_program_name,path,midi_category,key_note_name,sampling_rate,key_note_pitch_class,name,is_major,orig_prog,inv,bpm,fold,set_type
"ionian-(1, 4, 6, 5)",38,Synth Bass 1,C_ionian_1-4-6-5_38_Synth_Bass_1.wav,Bass Timbres,C,44100,0,C_ionian_1-4-6-5_38_Synth_Bass_1,true,maj-1465,0,60,3,train
"ionian-(1, 4, 6, 5)",39,Synth Bass 2,C_ionian_1-4-6-5_39_Synth_Bass_2.wav,Bass Timbres,C,44100,0,C_ionian_1-4-6-5_39_Synth_Bass_2,true,maj-1465,0,60,18,test
"ionian-(1, 4, 6, 5)",40,Violin,C_ionian_1-4-6-5_40_Violin.wav,String Timbres,C,44100,0,C_ionian_1-4-6-5_40_Violin,true,maj-1465,0,60,20,test
"ionian-(1, 4, 6, 5)",41,Viola,C_ionian_1-4-6-5_41_Viola.wav,String Timbres,C,44100,0,C_ionian_1-4-6-5_41_Viola,true,maj-1465,0,60,11,train
"ionian-(1, 4, 6, 5)",42,Cello,C_ionian_1-4-6-5_42_Cello.wav,String Timbres,C,44100,0,C_ionian_1-4-6-5_42_Cello,true,maj-1465,0,60,15,valid
"ionian-(1, 4, 6, 5)",43,Contrabass,C_ionian_1-4-6-5_43_Contrabass.wav,String Timbres,C,44100,0,C_ionian_1-4-6-5_43_Contrabass,true,maj-1465,0,60,7,train
"ionian-(1, 4, 6, 5)",44,Tremolo Strings,C_ionian_1-4-6-5_44_Tremolo_Strings.wav,String Timbres,C,44100,0,C_ionian_1-4-6-5_44_Tremolo_Strings,true,maj-1465,0,60,20,test
"ionian-(1, 4, 6, 5)",45,Pizzicato Strings,C_ionian_1-4-6-5_45_Pizzicato_Strings.wav,String Timbres,C,44100,0,C_ionian_1-4-6-5_45_Pizzicato_Strings,true,maj-1465,0,60,6,train
"ionian-(1, 4, 6, 5)",46,Orchestral Harp,C_ionian_1-4-6-5_46_Orchestral_Harp.wav,String Timbres,C,44100,0,C_ionian_1-4-6-5_46_Orchestral_Harp,true,maj-1465,0,60,15,valid
"ionian-(1, 4, 6, 5)",48,String Ensemble 1,C_ionian_1-4-6-5_48_String_Ensemble_1.wav,Ensemble Timbres,C,44100,0,C_ionian_1-4-6-5_48_String_Ensemble_1,true,maj-1465,0,60,13,train
"ionian-(1, 4, 6, 5)",49,String Ensemble 2,C_ionian_1-4-6-5_49_String_Ensemble_2.wav,Ensemble Timbres,C,44100,0,C_ionian_1-4-6-5_49_String_Ensemble_2,true,maj-1465,0,60,16,valid
"ionian-(1, 4, 6, 5)",50,Synth Strings 1,C_ionian_1-4-6-5_50_Synth_Strings_1.wav,Ensemble Timbres,C,44100,0,C_ionian_1-4-6-5_50_Synth_Strings_1,true,maj-1465,0,60,12,train
"ionian-(1, 4, 6, 5)",51,Synth Strings 2,C_ionian_1-4-6-5_51_Synth_Strings_2.wav,Ensemble Timbres,C,44100,0,C_ionian_1-4-6-5_51_Synth_Strings_2,true,maj-1465,0,60,20,test
"ionian-(1, 4, 6, 5)",52,"Choir ""Aah""","C_ionian_1-4-6-5_52_Choir_""Aah"".wav",Ensemble Timbres,C,44100,0,"C_ionian_1-4-6-5_52_Choir_""Aah""",true,maj-1465,0,60,6,train
"ionian-(1, 4, 6, 5)",53,"Choir ""Ooh""","C_ionian_1-4-6-5_53_Choir_""Ooh"".wav",Ensemble Timbres,C,44100,0,"C_ionian_1-4-6-5_53_Choir_""Ooh""",true,maj-1465,0,60,19,test
"ionian-(1, 4, 6, 5)",54,Synth Voice,C_ionian_1-4-6-5_54_Synth_Voice.wav,Ensemble Timbres,C,44100,0,C_ionian_1-4-6-5_54_Synth_Voice,true,maj-1465,0,60,11,train
"ionian-(1, 4, 6, 5)",56,Trumpet,C_ionian_1-4-6-5_56_Trumpet.wav,Brass Timbres,C,44100,0,C_ionian_1-4-6-5_56_Trumpet,true,maj-1465,0,60,7,train
"ionian-(1, 4, 6, 5)",57,Trombone,C_ionian_1-4-6-5_57_Trombone.wav,Brass Timbres,C,44100,0,C_ionian_1-4-6-5_57_Trombone,true,maj-1465,0,60,2,train
"ionian-(1, 4, 6, 5)",58,Tuba,C_ionian_1-4-6-5_58_Tuba.wav,Brass Timbres,C,44100,0,C_ionian_1-4-6-5_58_Tuba,true,maj-1465,0,60,14,train
"ionian-(1, 4, 6, 5)",59,Muted Trumpet,C_ionian_1-4-6-5_59_Muted_Trumpet.wav,Brass Timbres,C,44100,0,C_ionian_1-4-6-5_59_Muted_Trumpet,true,maj-1465,0,60,3,train
"ionian-(1, 4, 6, 5)",60,French Horn,C_ionian_1-4-6-5_60_French_Horn.wav,Brass Timbres,C,44100,0,C_ionian_1-4-6-5_60_French_Horn,true,maj-1465,0,60,18,test
"ionian-(1, 4, 6, 5)",61,Brass Section,C_ionian_1-4-6-5_61_Brass_Section.wav,Brass Timbres,C,44100,0,C_ionian_1-4-6-5_61_Brass_Section,true,maj-1465,0,60,17,valid
"ionian-(1, 4, 6, 5)",62,Synth Brass 1,C_ionian_1-4-6-5_62_Synth_Brass_1.wav,Brass Timbres,C,44100,0,C_ionian_1-4-6-5_62_Synth_Brass_1,true,maj-1465,0,60,7,train
"ionian-(1, 4, 6, 5)",63,Synth Brass 2,C_ionian_1-4-6-5_63_Synth_Brass_2.wav,Brass Timbres,C,44100,0,C_ionian_1-4-6-5_63_Synth_Brass_2,true,maj-1465,0,60,13,train
"ionian-(1, 4, 6, 5)",64,Soprano Sax,C_ionian_1-4-6-5_64_Soprano_Sax.wav,Reed Timbres,C,44100,0,C_ionian_1-4-6-5_64_Soprano_Sax,true,maj-1465,0,60,9,train
"ionian-(1, 4, 6, 5)",65,Alto Sax,C_ionian_1-4-6-5_65_Alto_Sax.wav,Reed Timbres,C,44100,0,C_ionian_1-4-6-5_65_Alto_Sax,true,maj-1465,0,60,12,train
"ionian-(1, 4, 6, 5)",66,Tenor Sax,C_ionian_1-4-6-5_66_Tenor_Sax.wav,Reed Timbres,C,44100,0,C_ionian_1-4-6-5_66_Tenor_Sax,true,maj-1465,0,60,7,train
"ionian-(1, 4, 6, 5)",67,Baritone Sax,C_ionian_1-4-6-5_67_Baritone_Sax.wav,Reed Timbres,C,44100,0,C_ionian_1-4-6-5_67_Baritone_Sax,true,maj-1465,0,60,2,train
"ionian-(1, 4, 6, 5)",68,Oboe,C_ionian_1-4-6-5_68_Oboe.wav,Reed Timbres,C,44100,0,C_ionian_1-4-6-5_68_Oboe,true,maj-1465,0,60,18,test
"ionian-(1, 4, 6, 5)",69,English Horn,C_ionian_1-4-6-5_69_English_Horn.wav,Reed Timbres,C,44100,0,C_ionian_1-4-6-5_69_English_Horn,true,maj-1465,0,60,18,test
"ionian-(1, 4, 6, 5)",70,Bassoon,C_ionian_1-4-6-5_70_Bassoon.wav,Reed Timbres,C,44100,0,C_ionian_1-4-6-5_70_Bassoon,true,maj-1465,0,60,9,train
"ionian-(1, 4, 6, 5)",71,Clarinet,C_ionian_1-4-6-5_71_Clarinet.wav,Reed Timbres,C,44100,0,C_ionian_1-4-6-5_71_Clarinet,true,maj-1465,0,60,5,train
"ionian-(1, 4, 6, 5)",72,Piccolo,C_ionian_1-4-6-5_72_Piccolo.wav,Pipe Timbres,C,44100,0,C_ionian_1-4-6-5_72_Piccolo,true,maj-1465,0,60,16,valid
"ionian-(1, 4, 6, 5)",73,Flute,C_ionian_1-4-6-5_73_Flute.wav,Pipe Timbres,C,44100,0,C_ionian_1-4-6-5_73_Flute,true,maj-1465,0,60,17,valid
"ionian-(1, 4, 6, 5)",74,Recorder,C_ionian_1-4-6-5_74_Recorder.wav,Pipe Timbres,C,44100,0,C_ionian_1-4-6-5_74_Recorder,true,maj-1465,0,60,6,train
"ionian-(1, 4, 6, 5)",75,Pan Flute,C_ionian_1-4-6-5_75_Pan_Flute.wav,Pipe Timbres,C,44100,0,C_ionian_1-4-6-5_75_Pan_Flute,true,maj-1465,0,60,12,train
"ionian-(1, 4, 6, 5)",76,Bottle Blow,C_ionian_1-4-6-5_76_Bottle_Blow.wav,Pipe Timbres,C,44100,0,C_ionian_1-4-6-5_76_Bottle_Blow,true,maj-1465,0,60,1,train
"ionian-(1, 4, 6, 5)",79,Ocarina,C_ionian_1-4-6-5_79_Ocarina.wav,Pipe Timbres,C,44100,0,C_ionian_1-4-6-5_79_Ocarina,true,maj-1465,0,60,14,train
"ionian-(1, 4, 6, 5)",80,Square Wave Lead,C_ionian_1-4-6-5_80_Square_Wave_Lead.wav,Synth Lead,C,44100,0,C_ionian_1-4-6-5_80_Square_Wave_Lead,true,maj-1465,0,60,18,test
"ionian-(1, 4, 6, 5)",81,Sawtooth Wave Lead,C_ionian_1-4-6-5_81_Sawtooth_Wave_Lead.wav,Synth Lead,C,44100,0,C_ionian_1-4-6-5_81_Sawtooth_Wave_Lead,true,maj-1465,0,60,13,train
"ionian-(1, 4, 6, 5)",82,Calliope Lead,C_ionian_1-4-6-5_82_Calliope_Lead.wav,Synth Lead,C,44100,0,C_ionian_1-4-6-5_82_Calliope_Lead,true,maj-1465,0,60,2,train
"ionian-(1, 4, 6, 5)",83,Chiff Lead,C_ionian_1-4-6-5_83_Chiff_Lead.wav,Synth Lead,C,44100,0,C_ionian_1-4-6-5_83_Chiff_Lead,true,maj-1465,0,60,17,valid
"ionian-(1, 4, 6, 5)",84,Charang Lead,C_ionian_1-4-6-5_84_Charang_Lead.wav,Synth Lead,C,44100,0,C_ionian_1-4-6-5_84_Charang_Lead,true,maj-1465,0,60,6,train
"ionian-(1, 4, 6, 5)",85,Voice Lead,C_ionian_1-4-6-5_85_Voice_Lead.wav,Synth Lead,C,44100,0,C_ionian_1-4-6-5_85_Voice_Lead,true,maj-1465,0,60,14,train
"ionian-(1, 4, 6, 5)",87,Bass Lead,C_ionian_1-4-6-5_87_Bass_Lead.wav,Synth Lead,C,44100,0,C_ionian_1-4-6-5_87_Bass_Lead,true,maj-1465,0,60,2,train
"ionian-(1, 4, 6, 5)",88,New Age Pad,C_ionian_1-4-6-5_88_New_Age_Pad.wav,Synth Pad,C,44100,0,C_ionian_1-4-6-5_88_New_Age_Pad,true,maj-1465,0,60,5,train
"ionian-(1, 4, 6, 5)",89,Warm Pad,C_ionian_1-4-6-5_89_Warm_Pad.wav,Synth Pad,C,44100,0,C_ionian_1-4-6-5_89_Warm_Pad,true,maj-1465,0,60,19,test
"ionian-(1, 4, 6, 5)",90,Polysynth Pad,C_ionian_1-4-6-5_90_Polysynth_Pad.wav,Synth Pad,C,44100,0,C_ionian_1-4-6-5_90_Polysynth_Pad,true,maj-1465,0,60,20,test
"ionian-(1, 4, 6, 5)",91,Choir Pad,C_ionian_1-4-6-5_91_Choir_Pad.wav,Synth Pad,C,44100,0,C_ionian_1-4-6-5_91_Choir_Pad,true,maj-1465,0,60,8,train
"ionian-(1, 4, 6, 5)",92,Bowed Pad,C_ionian_1-4-6-5_92_Bowed_Pad.wav,Synth Pad,C,44100,0,C_ionian_1-4-6-5_92_Bowed_Pad,true,maj-1465,0,60,1,train
"ionian-(1, 4, 6, 5)",93,Metallic Pad,C_ionian_1-4-6-5_93_Metallic_Pad.wav,Synth Pad,C,44100,0,C_ionian_1-4-6-5_93_Metallic_Pad,true,maj-1465,0,60,4,train
"ionian-(1, 4, 6, 5)",94,Halo Pad,C_ionian_1-4-6-5_94_Halo_Pad.wav,Synth Pad,C,44100,0,C_ionian_1-4-6-5_94_Halo_Pad,true,maj-1465,0,60,11,train
"ionian-(1, 4, 6, 5)",95,Sweep Pad,C_ionian_1-4-6-5_95_Sweep_Pad.wav,Synth Pad,C,44100,0,C_ionian_1-4-6-5_95_Sweep_Pad,true,maj-1465,0,60,10,train
"ionian-(1, 4, 6, 5)",104,Sitar,C_ionian_1-4-6-5_104_Sitar.wav,Ethnic Timbres,C,44100,0,C_ionian_1-4-6-5_104_Sitar,true,maj-1465,0,60,15,valid
"ionian-(1, 4, 6, 5)",105,Banjo,C_ionian_1-4-6-5_105_Banjo.wav,Ethnic Timbres,C,44100,0,C_ionian_1-4-6-5_105_Banjo,true,maj-1465,0,60,13,train
"ionian-(1, 4, 6, 5)",106,Shamisen,C_ionian_1-4-6-5_106_Shamisen.wav,Ethnic Timbres,C,44100,0,C_ionian_1-4-6-5_106_Shamisen,true,maj-1465,0,60,20,test
"ionian-(1, 4, 6, 5)",107,Koto,C_ionian_1-4-6-5_107_Koto.wav,Ethnic Timbres,C,44100,0,C_ionian_1-4-6-5_107_Koto,true,maj-1465,0,60,7,train
"ionian-(1, 4, 6, 5)",108,Kalimba,C_ionian_1-4-6-5_108_Kalimba.wav,Ethnic Timbres,C,44100,0,C_ionian_1-4-6-5_108_Kalimba,true,maj-1465,0,60,13,train
"ionian-(1, 4, 6, 5)",109,Bagpipe,C_ionian_1-4-6-5_109_Bagpipe.wav,Ethnic Timbres,C,44100,0,C_ionian_1-4-6-5_109_Bagpipe,true,maj-1465,0,60,3,train
"ionian-(1, 4, 6, 5)",110,Fiddle,C_ionian_1-4-6-5_110_Fiddle.wav,Ethnic Timbres,C,44100,0,C_ionian_1-4-6-5_110_Fiddle,true,maj-1465,0,60,20,test
"ionian-(1, 4, 6, 5)",111,Shanai,C_ionian_1-4-6-5_111_Shanai.wav,Ethnic Timbres,C,44100,0,C_ionian_1-4-6-5_111_Shanai,true,maj-1465,0,60,5,train
"ionian-(1, 5, 6, 4)",0,Acoustic Grand Piano,C_ionian_1-5-6-4_0_Acoustic_Grand_Piano.wav,Piano Timbres,C,44100,0,C_ionian_1-5-6-4_0_Acoustic_Grand_Piano,true,maj-1564,0,60,5,train
"ionian-(1, 5, 6, 4)",1,Bright Acoustic Piano,C_ionian_1-5-6-4_1_Bright_Acoustic_Piano.wav,Piano Timbres,C,44100,0,C_ionian_1-5-6-4_1_Bright_Acoustic_Piano,true,maj-1564,0,60,13,train
"ionian-(1, 5, 6, 4)",2,Electric Grand Piano,C_ionian_1-5-6-4_2_Electric_Grand_Piano.wav,Piano Timbres,C,44100,0,C_ionian_1-5-6-4_2_Electric_Grand_Piano,true,maj-1564,0,60,17,valid
"ionian-(1, 5, 6, 4)",3,Honky-tonk Piano,C_ionian_1-5-6-4_3_Honky-tonk_Piano.wav,Piano Timbres,C,44100,0,C_ionian_1-5-6-4_3_Honky-tonk_Piano,true,maj-1564,0,60,11,train
"ionian-(1, 5, 6, 4)",4,Rhodes Piano,C_ionian_1-5-6-4_4_Rhodes_Piano.wav,Piano Timbres,C,44100,0,C_ionian_1-5-6-4_4_Rhodes_Piano,true,maj-1564,0,60,11,train
"ionian-(1, 5, 6, 4)",5,Chorused Piano,C_ionian_1-5-6-4_5_Chorused_Piano.wav,Piano Timbres,C,44100,0,C_ionian_1-5-6-4_5_Chorused_Piano,true,maj-1564,0,60,17,valid
"ionian-(1, 5, 6, 4)",6,Harpsichord,C_ionian_1-5-6-4_6_Harpsichord.wav,Piano Timbres,C,44100,0,C_ionian_1-5-6-4_6_Harpsichord,true,maj-1564,0,60,13,train
"ionian-(1, 5, 6, 4)",7,Clavinet,C_ionian_1-5-6-4_7_Clavinet.wav,Piano Timbres,C,44100,0,C_ionian_1-5-6-4_7_Clavinet,true,maj-1564,0,60,10,train
"ionian-(1, 5, 6, 4)",10,Music Box,C_ionian_1-5-6-4_10_Music_Box.wav,Chromatic Percussion,C,44100,0,C_ionian_1-5-6-4_10_Music_Box,true,maj-1564,0,60,6,train
"ionian-(1, 5, 6, 4)",11,Vibraphone,C_ionian_1-5-6-4_11_Vibraphone.wav,Chromatic Percussion,C,44100,0,C_ionian_1-5-6-4_11_Vibraphone,true,maj-1564,0,60,1,train
"ionian-(1, 5, 6, 4)",12,Marimba,C_ionian_1-5-6-4_12_Marimba.wav,Chromatic Percussion,C,44100,0,C_ionian_1-5-6-4_12_Marimba,true,maj-1564,0,60,16,valid
"ionian-(1, 5, 6, 4)",13,Xylophone,C_ionian_1-5-6-4_13_Xylophone.wav,Chromatic Percussion,C,44100,0,C_ionian_1-5-6-4_13_Xylophone,true,maj-1564,0,60,13,train
"ionian-(1, 5, 6, 4)",15,Dulcimer,C_ionian_1-5-6-4_15_Dulcimer.wav,Chromatic Percussion,C,44100,0,C_ionian_1-5-6-4_15_Dulcimer,true,maj-1564,0,60,9,train
"ionian-(1, 5, 6, 4)",16,Hammond Organ,C_ionian_1-5-6-4_16_Hammond_Organ.wav,Organ Timbres,C,44100,0,C_ionian_1-5-6-4_16_Hammond_Organ,true,maj-1564,0,60,19,test
"ionian-(1, 5, 6, 4)",17,Percussive Organ,C_ionian_1-5-6-4_17_Percussive_Organ.wav,Organ Timbres,C,44100,0,C_ionian_1-5-6-4_17_Percussive_Organ,true,maj-1564,0,60,20,test
"ionian-(1, 5, 6, 4)",18,Rock Organ,C_ionian_1-5-6-4_18_Rock_Organ.wav,Organ Timbres,C,44100,0,C_ionian_1-5-6-4_18_Rock_Organ,true,maj-1564,0,60,16,valid
"ionian-(1, 5, 6, 4)",19,Church Organ,C_ionian_1-5-6-4_19_Church_Organ.wav,Organ Timbres,C,44100,0,C_ionian_1-5-6-4_19_Church_Organ,true,maj-1564,0,60,12,train
"ionian-(1, 5, 6, 4)",20,Reed Organ,C_ionian_1-5-6-4_20_Reed_Organ.wav,Organ Timbres,C,44100,0,C_ionian_1-5-6-4_20_Reed_Organ,true,maj-1564,0,60,12,train
"ionian-(1, 5, 6, 4)",24,Acoustic Nylon Guitar,C_ionian_1-5-6-4_24_Acoustic_Nylon_Guitar.wav,Guitar Timbres,C,44100,0,C_ionian_1-5-6-4_24_Acoustic_Nylon_Guitar,true,maj-1564,0,60,5,train
"ionian-(1, 5, 6, 4)",25,Acoustic Steel Guitar,C_ionian_1-5-6-4_25_Acoustic_Steel_Guitar.wav,Guitar Timbres,C,44100,0,C_ionian_1-5-6-4_25_Acoustic_Steel_Guitar,true,maj-1564,0,60,11,train
"ionian-(1, 5, 6, 4)",26,Electric Jazz Guitar,C_ionian_1-5-6-4_26_Electric_Jazz_Guitar.wav,Guitar Timbres,C,44100,0,C_ionian_1-5-6-4_26_Electric_Jazz_Guitar,true,maj-1564,0,60,8,train
"ionian-(1, 5, 6, 4)",27,Electric Clean Guitar,C_ionian_1-5-6-4_27_Electric_Clean_Guitar.wav,Guitar Timbres,C,44100,0,C_ionian_1-5-6-4_27_Electric_Clean_Guitar,true,maj-1564,0,60,15,valid
"ionian-(1, 5, 6, 4)",28,Electric Muted Guitar,C_ionian_1-5-6-4_28_Electric_Muted_Guitar.wav,Guitar Timbres,C,44100,0,C_ionian_1-5-6-4_28_Electric_Muted_Guitar,true,maj-1564,0,60,6,train
"ionian-(1, 5, 6, 4)",29,Overdriven Guitar,C_ionian_1-5-6-4_29_Overdriven_Guitar.wav,Guitar Timbres,C,44100,0,C_ionian_1-5-6-4_29_Overdriven_Guitar,true,maj-1564,0,60,10,train
"ionian-(1, 5, 6, 4)",30,Distortion Guitar,C_ionian_1-5-6-4_30_Distortion_Guitar.wav,Guitar Timbres,C,44100,0,C_ionian_1-5-6-4_30_Distortion_Guitar,true,maj-1564,0,60,13,train
"ionian-(1, 5, 6, 4)",32,Acoustic Bass,C_ionian_1-5-6-4_32_Acoustic_Bass.wav,Bass Timbres,C,44100,0,C_ionian_1-5-6-4_32_Acoustic_Bass,true,maj-1564,0,60,7,train
"ionian-(1, 5, 6, 4)",33,Fingered Electric Bass,C_ionian_1-5-6-4_33_Fingered_Electric_Bass.wav,Bass Timbres,C,44100,0,C_ionian_1-5-6-4_33_Fingered_Electric_Bass,true,maj-1564,0,60,3,train
"ionian-(1, 5, 6, 4)",34,Plucked Electric Bass,C_ionian_1-5-6-4_34_Plucked_Electric_Bass.wav,Bass Timbres,C,44100,0,C_ionian_1-5-6-4_34_Plucked_Electric_Bass,true,maj-1564,0,60,4,train
"ionian-(1, 5, 6, 4)",35,Fretless Bass,C_ionian_1-5-6-4_35_Fretless_Bass.wav,Bass Timbres,C,44100,0,C_ionian_1-5-6-4_35_Fretless_Bass,true,maj-1564,0,60,14,train
"ionian-(1, 5, 6, 4)",36,Slap Bass 1,C_ionian_1-5-6-4_36_Slap_Bass_1.wav,Bass Timbres,C,44100,0,C_ionian_1-5-6-4_36_Slap_Bass_1,true,maj-1564,0,60,13,train
"ionian-(1, 5, 6, 4)",37,Slap Bass 2,C_ionian_1-5-6-4_37_Slap_Bass_2.wav,Bass Timbres,C,44100,0,C_ionian_1-5-6-4_37_Slap_Bass_2,true,maj-1564,0,60,1,train
"ionian-(1, 5, 6, 4)",38,Synth Bass 1,C_ionian_1-5-6-4_38_Synth_Bass_1.wav,Bass Timbres,C,44100,0,C_ionian_1-5-6-4_38_Synth_Bass_1,true,maj-1564,0,60,8,train
"ionian-(1, 5, 6, 4)",39,Synth Bass 2,C_ionian_1-5-6-4_39_Synth_Bass_2.wav,Bass Timbres,C,44100,0,C_ionian_1-5-6-4_39_Synth_Bass_2,true,maj-1564,0,60,5,train
"ionian-(1, 5, 6, 4)",40,Violin,C_ionian_1-5-6-4_40_Violin.wav,String Timbres,C,44100,0,C_ionian_1-5-6-4_40_Violin,true,maj-1564,0,60,14,train
"ionian-(1, 5, 6, 4)",41,Viola,C_ionian_1-5-6-4_41_Viola.wav,String Timbres,C,44100,0,C_ionian_1-5-6-4_41_Viola,true,maj-1564,0,60,18,test
"ionian-(1, 5, 6, 4)",42,Cello,C_ionian_1-5-6-4_42_Cello.wav,String Timbres,C,44100,0,C_ionian_1-5-6-4_42_Cello,true,maj-1564,0,60,19,test
"ionian-(1, 5, 6, 4)",43,Contrabass,C_ionian_1-5-6-4_43_Contrabass.wav,String Timbres,C,44100,0,C_ionian_1-5-6-4_43_Contrabass,true,maj-1564,0,60,16,valid
"ionian-(1, 5, 6, 4)",44,Tremolo Strings,C_ionian_1-5-6-4_44_Tremolo_Strings.wav,String Timbres,C,44100,0,C_ionian_1-5-6-4_44_Tremolo_Strings,true,maj-1564,0,60,17,valid
"ionian-(1, 5, 6, 4)",45,Pizzicato Strings,C_ionian_1-5-6-4_45_Pizzicato_Strings.wav,String Timbres,C,44100,0,C_ionian_1-5-6-4_45_Pizzicato_Strings,true,maj-1564,0,60,18,test
"ionian-(1, 5, 6, 4)",46,Orchestral Harp,C_ionian_1-5-6-4_46_Orchestral_Harp.wav,String Timbres,C,44100,0,C_ionian_1-5-6-4_46_Orchestral_Harp,true,maj-1564,0,60,20,test
"ionian-(1, 5, 6, 4)",48,String Ensemble 1,C_ionian_1-5-6-4_48_String_Ensemble_1.wav,Ensemble Timbres,C,44100,0,C_ionian_1-5-6-4_48_String_Ensemble_1,true,maj-1564,0,60,2,train
"ionian-(1, 5, 6, 4)",49,String Ensemble 2,C_ionian_1-5-6-4_49_String_Ensemble_2.wav,Ensemble Timbres,C,44100,0,C_ionian_1-5-6-4_49_String_Ensemble_2,true,maj-1564,0,60,6,train
"ionian-(1, 5, 6, 4)",50,Synth Strings 1,C_ionian_1-5-6-4_50_Synth_Strings_1.wav,Ensemble Timbres,C,44100,0,C_ionian_1-5-6-4_50_Synth_Strings_1,true,maj-1564,0,60,16,valid
"ionian-(1, 5, 6, 4)",51,Synth Strings 2,C_ionian_1-5-6-4_51_Synth_Strings_2.wav,Ensemble Timbres,C,44100,0,C_ionian_1-5-6-4_51_Synth_Strings_2,true,maj-1564,0,60,19,test
"ionian-(1, 5, 6, 4)",52,"Choir ""Aah""","C_ionian_1-5-6-4_52_Choir_""Aah"".wav",Ensemble Timbres,C,44100,0,"C_ionian_1-5-6-4_52_Choir_""Aah""",true,maj-1564,0,60,9,train
"ionian-(1, 5, 6, 4)",53,"Choir ""Ooh""","C_ionian_1-5-6-4_53_Choir_""Ooh"".wav",Ensemble Timbres,C,44100,0,"C_ionian_1-5-6-4_53_Choir_""Ooh""",true,maj-1564,0,60,11,train
"ionian-(1, 5, 6, 4)",54,Synth Voice,C_ionian_1-5-6-4_54_Synth_Voice.wav,Ensemble Timbres,C,44100,0,C_ionian_1-5-6-4_54_Synth_Voice,true,maj-1564,0,60,18,test
"ionian-(1, 5, 6, 4)",56,Trumpet,C_ionian_1-5-6-4_56_Trumpet.wav,Brass Timbres,C,44100,0,C_ionian_1-5-6-4_56_Trumpet,true,maj-1564,0,60,11,train
"ionian-(1, 5, 6, 4)",57,Trombone,C_ionian_1-5-6-4_57_Trombone.wav,Brass Timbres,C,44100,0,C_ionian_1-5-6-4_57_Trombone,true,maj-1564,0,60,5,train
"ionian-(1, 5, 6, 4)",58,Tuba,C_ionian_1-5-6-4_58_Tuba.wav,Brass Timbres,C,44100,0,C_ionian_1-5-6-4_58_Tuba,true,maj-1564,0,60,14,train
"ionian-(1, 5, 6, 4)",59,Muted Trumpet,C_ionian_1-5-6-4_59_Muted_Trumpet.wav,Brass Timbres,C,44100,0,C_ionian_1-5-6-4_59_Muted_Trumpet,true,maj-1564,0,60,15,valid
"ionian-(1, 5, 6, 4)",60,French Horn,C_ionian_1-5-6-4_60_French_Horn.wav,Brass Timbres,C,44100,0,C_ionian_1-5-6-4_60_French_Horn,true,maj-1564,0,60,6,train
"ionian-(1, 5, 6, 4)",61,Brass Section,C_ionian_1-5-6-4_61_Brass_Section.wav,Brass Timbres,C,44100,0,C_ionian_1-5-6-4_61_Brass_Section,true,maj-1564,0,60,3,train
"ionian-(1, 5, 6, 4)",62,Synth Brass 1,C_ionian_1-5-6-4_62_Synth_Brass_1.wav,Brass Timbres,C,44100,0,C_ionian_1-5-6-4_62_Synth_Brass_1,true,maj-1564,0,60,9,train
"ionian-(1, 5, 6, 4)",63,Synth Brass 2,C_ionian_1-5-6-4_63_Synth_Brass_2.wav,Brass Timbres,C,44100,0,C_ionian_1-5-6-4_63_Synth_Brass_2,true,maj-1564,0,60,6,train
"ionian-(1, 5, 6, 4)",64,Soprano Sax,C_ionian_1-5-6-4_64_Soprano_Sax.wav,Reed Timbres,C,44100,0,C_ionian_1-5-6-4_64_Soprano_Sax,true,maj-1564,0,60,9,train
"ionian-(1, 5, 6, 4)",65,Alto Sax,C_ionian_1-5-6-4_65_Alto_Sax.wav,Reed Timbres,C,44100,0,C_ionian_1-5-6-4_65_Alto_Sax,true,maj-1564,0,60,4,train
"ionian-(1, 5, 6, 4)",66,Tenor Sax,C_ionian_1-5-6-4_66_Tenor_Sax.wav,Reed Timbres,C,44100,0,C_ionian_1-5-6-4_66_Tenor_Sax,true,maj-1564,0,60,1,train
"ionian-(1, 5, 6, 4)",67,Baritone Sax,C_ionian_1-5-6-4_67_Baritone_Sax.wav,Reed Timbres,C,44100,0,C_ionian_1-5-6-4_67_Baritone_Sax,true,maj-1564,0,60,8,train
"ionian-(1, 5, 6, 4)",68,Oboe,C_ionian_1-5-6-4_68_Oboe.wav,Reed Timbres,C,44100,0,C_ionian_1-5-6-4_68_Oboe,true,maj-1564,0,60,5,train
"ionian-(1, 5, 6, 4)",69,English Horn,C_ionian_1-5-6-4_69_English_Horn.wav,Reed Timbres,C,44100,0,C_ionian_1-5-6-4_69_English_Horn,true,maj-1564,0,60,12,train
"ionian-(1, 5, 6, 4)",70,Bassoon,C_ionian_1-5-6-4_70_Bassoon.wav,Reed Timbres,C,44100,0,C_ionian_1-5-6-4_70_Bassoon,true,maj-1564,0,60,6,train
"ionian-(1, 5, 6, 4)",71,Clarinet,C_ionian_1-5-6-4_71_Clarinet.wav,Reed Timbres,C,44100,0,C_ionian_1-5-6-4_71_Clarinet,true,maj-1564,0,60,18,test
"ionian-(1, 5, 6, 4)",72,Piccolo,C_ionian_1-5-6-4_72_Piccolo.wav,Pipe Timbres,C,44100,0,C_ionian_1-5-6-4_72_Piccolo,true,maj-1564,0,60,14,train
