chord_type,path,sampling_rate,inversion,root_note_pitch_class,root_note_name,midi_program_num,midi_program_name,root_note_is_accidental,midi_category,name,fold,set_type
major,C_major_64_11_Vibraphone.wav,44100,64,0,C,11,Vibraphone,0,Chromatic Percussion,C_major_64_11_Vibraphone,1,train
major,C_major_64_12_Marimba.wav,44100,64,0,C,12,Marimba,0,Chromatic Percussion,C_major_64_12_Marimba,14,train
major,C_major_64_13_Xylophone.wav,44100,64,0,C,13,Xylophone,0,Chromatic Percussion,C_major_64_13_Xylophone,1,train
major,C_major_64_15_Dulcimer.wav,44100,64,0,C,15,Dulcimer,0,Chromatic Percussion,C_major_64_15_Dulcimer,7,train
major,C_major_64_16_Hammond_Organ.wav,44100,64,0,C,16,Hammond Organ,0,Organ Timbres,C_major_64_16_Hammond_Organ,3,train
major,C_major_64_17_Percussive_Organ.wav,44100,64,0,C,17,Percussive Organ,0,Organ Timbres,C_major_64_17_Percussive_Organ,10,train
major,C_major_64_18_Rock_Organ.wav,44100,64,0,C,18,Rock Organ,0,Organ Timbres,C_major_64_18_Rock_Organ,12,train
major,C_major_64_19_Church_Organ.wav,44100,64,0,C,19,Church Organ,0,Organ Timbres,C_major_64_19_Church_Organ,13,train
major,C_major_64_20_Reed_Organ.wav,44100,64,0,C,20,Reed Organ,0,Organ Timbres,C_major_64_20_Reed_Organ,20,test
major,C_major_64_24_Acoustic_Nylon_Guitar.wav,44100,64,0,C,24,Acoustic Nylon Guitar,0,Guitar Timbres,C_major_64_24_Acoustic_Nylon_Guitar,4,train
major,C_major_64_25_Acoustic_Steel_Guitar.wav,44100,64,0,C,25,Acoustic Steel Guitar,0,Guitar Timbres,C_major_64_25_Acoustic_Steel_Guitar,15,valid
major,C_major_64_26_Electric_Jazz_Guitar.wav,44100,64,0,C,26,Electric Jazz Guitar,0,Guitar Timbres,C_major_64_26_Electric_Jazz_Guitar,19,test
major,C_major_64_27_Electric_Clean_Guitar.wav,44100,64,0,C,27,Electric Clean Guitar,0,Guitar Timbres,C_major_64_27_Electric_Clean_Guitar,16,valid
major,C_major_64_28_Electric_Muted_Guitar.wav,44100,64,0,C,28,Electric Muted Guitar,0,Guitar Timbres,C_major_64_28_Electric_Muted_Guitar,2,train
major,C_major_64_29_Overdriven_Guitar.wav,44100,64,0,C,29,Overdriven Guitar,0,Guitar Timbres,C_major_64_29_Overdriven_Guitar,3,train
major,C_major_64_30_Distortion_Guitar.wav,44100,64,0,C,30,Distortion Guitar,0,Guitar Timbres,C_major_64_30_Distortion_Guitar,7,train
major,C_major_64_32_Acoustic_Bass.wav,44100,64,0,C,32,Acoustic Bass,0,Bass Timbres,C_major_64_32_Acoustic_Bass,4,train
major,C_major_64_33_Fingered_Electric_Bass.wav,44100,64,0,C,33,Fingered Electric Bass,0,Bass Timbres,C_major_64_33_Fingered_Electric_Bass,11,train
major,C_major_64_34_Plucked_Electric_Bass.wav,44100,64,0,C,34,Plucked Electric Bass,0,Bass Timbres,C_major_64_34_Plucked_Electric_Bass,13,train
major,C_major_64_35_Fretless_Bass.wav,44100,64,0,C,35,Fretless Bass,0,Bass Timbres,C_major_64_35_Fretless_Bass,17,valid
major,C_major_64_36_Slap_Bass_1.wav,44100,64,0,C,36,Slap Bass 1,0,Bass Timbres,C_major_64_36_Slap_Bass_1,9,train
major,C_major_64_37_Slap_Bass_2.wav,44100,64,0,C,37,Slap Bass 2,0,Bass Timbres,C_major_64_37_Slap_Bass_2,12,train
major,C_major_64_38_Synth_Bass_1.wav,44100,64,0,C,38,Synth Bass 1,0,Bass Timbres,C_major_64_38_Synth_Bass_1,13,train
major,C_major_64_39_Synth_Bass_2.wav,44100,64,0,C,39,Synth Bass 2,0,Bass Timbres,C_major_64_39_Synth_Bass_2,1,train
major,C_major_64_40_Violin.wav,44100,64,0,C,40,Violin,0,String Timbres,C_major_64_40_Violin,11,train
major,C_major_64_41_Viola.wav,44100,64,0,C,41,Viola,0,String Timbres,C_major_64_41_Viola,3,train
major,C_major_64_42_Cello.wav,44100,64,0,C,42,Cello,0,String Timbres,C_major_64_42_Cello,10,train
major,C_major_64_43_Contrabass.wav,44100,64,0,C,43,Contrabass,0,String Timbres,C_major_64_43_Contrabass,3,train
major,C_major_64_44_Tremolo_Strings.wav,44100,64,0,C,44,Tremolo Strings,0,String Timbres,C_major_64_44_Tremolo_Strings,1,train
major,C_major_64_45_Pizzicato_Strings.wav,44100,64,0,C,45,Pizzicato Strings,0,String Timbres,C_major_64_45_Pizzicato_Strings,6,train
major,C_major_64_46_Orchestral_Harp.wav,44100,64,0,C,46,Orchestral Harp,0,String Timbres,C_major_64_46_Orchestral_Harp,16,valid
major,C_major_64_48_String_Ensemble_1.wav,44100,64,0,C,48,String Ensemble 1,0,Ensemble Timbres,C_major_64_48_String_Ensemble_1,12,train
major,C_major_64_49_String_Ensemble_2.wav,44100,64,0,C,49,String Ensemble 2,0,Ensemble Timbres,C_major_64_49_String_Ensemble_2,7,train
major,C_major_64_50_Synth_Strings_1.wav,44100,64,0,C,50,Synth Strings 1,0,Ensemble Timbres,C_major_64_50_Synth_Strings_1,13,train
major,C_major_64_51_Synth_Strings_2.wav,44100,64,0,C,51,Synth Strings 2,0,Ensemble Timbres,C_major_64_51_Synth_Strings_2,8,train
major,"C_major_64_52_Choir_""Aah"".wav",44100,64,0,C,52,"Choir ""Aah""",0,Ensemble Timbres,"C_major_64_52_Choir_""Aah""",14,train
major,"C_major_64_53_Choir_""Ooh"".wav",44100,64,0,C,53,"Choir ""Ooh""",0,Ensemble Timbres,"C_major_64_53_Choir_""Ooh""",15,valid
major,C_major_64_54_Synth_Voice.wav,44100,64,0,C,54,Synth Voice,0,Ensemble Timbres,C_major_64_54_Synth_Voice,7,train
major,C_major_64_56_Trumpet.wav,44100,64,0,C,56,Trumpet,0,Brass Timbres,C_major_64_56_Trumpet,20,test
major,C_major_64_57_Trombone.wav,44100,64,0,C,57,Trombone,0,Brass Timbres,C_major_64_57_Trombone,19,test
major,C_major_64_58_Tuba.wav,44100,64,0,C,58,Tuba,0,Brass Timbres,C_major_64_58_Tuba,20,test
major,C_major_64_59_Muted_Trumpet.wav,44100,64,0,C,59,Muted Trumpet,0,Brass Timbres,C_major_64_59_Muted_Trumpet,17,valid
major,C_major_64_60_French_Horn.wav,44100,64,0,C,60,French Horn,0,Brass Timbres,C_major_64_60_French_Horn,1,train
major,C_major_64_61_Brass_Section.wav,44100,64,0,C,61,Brass Section,0,Brass Timbres,C_major_64_61_Brass_Section,12,train
major,C_major_64_62_Synth_Brass_1.wav,44100,64,0,C,62,Synth Brass 1,0,Brass Timbres,C_major_64_62_Synth_Brass_1,19,test
major,C_major_64_63_Synth_Brass_2.wav,44100,64,0,C,63,Synth Brass 2,0,Brass Timbres,C_major_64_63_Synth_Brass_2,15,valid
major,C_major_64_64_Soprano_Sax.wav,44100,64,0,C,64,Soprano Sax,0,Reed Timbres,C_major_64_64_Soprano_Sax,11,train
major,C_major_64_65_Alto_Sax.wav,44100,64,0,C,65,Alto Sax,0,Reed Timbres,C_major_64_65_Alto_Sax,6,train
major,C_major_64_66_Tenor_Sax.wav,44100,64,0,C,66,Tenor Sax,0,Reed Timbres,C_major_64_66_Tenor_Sax,12,train
major,C_major_64_67_Baritone_Sax.wav,44100,64,0,C,67,Baritone Sax,0,Reed Timbres,C_major_64_67_Baritone_Sax,11,train
major,C_major_64_68_Oboe.wav,44100,64,0,C,68,Oboe,0,Reed Timbres,C_major_64_68_Oboe,2,train
major,C_major_64_69_English_Horn.wav,44100,64,0,C,69,English Horn,0,Reed Timbres,C_major_64_69_English_Horn,11,train
major,C_major_64_70_Bassoon.wav,44100,64,0,C,70,Bassoon,0,Reed Timbres,C_major_64_70_Bassoon,6,train
major,C_major_64_71_Clarinet.wav,44100,64,0,C,71,Clarinet,0,Reed Timbres,C_major_64_71_Clarinet,17,valid
major,C_major_64_72_Piccolo.wav,44100,64,0,C,72,Piccolo,0,Pipe Timbres,C_major_64_72_Piccolo,13,train
major,C_major_64_73_Flute.wav,44100,64,0,C,73,Flute,0,Pipe Timbres,C_major_64_73_Flute,14,train
major,C_major_64_74_Recorder.wav,44100,64,0,C,74,Recorder,0,Pipe Timbres,C_major_64_74_Recorder,15,valid
major,C_major_64_75_Pan_Flute.wav,44100,64,0,C,75,Pan Flute,0,Pipe Timbres,C_major_64_75_Pan_Flute,16,valid
major,C_major_64_76_Bottle_Blow.wav,44100,64,0,C,76,Bottle Blow,0,Pipe Timbres,C_major_64_76_Bottle_Blow,13,train
major,C_major_64_79_Ocarina.wav,44100,64,0,C,79,Ocarina,0,Pipe Timbres,C_major_64_79_Ocarina,14,train
major,C_major_64_80_Square_Wave_Lead.wav,44100,64,0,C,80,Square Wave Lead,0,Synth Lead,C_major_64_80_Square_Wave_Lead,18,test
major,C_major_64_81_Sawtooth_Wave_Lead.wav,44100,64,0,C,81,Sawtooth Wave Lead,0,Synth Lead,C_major_64_81_Sawtooth_Wave_Lead,4,train
major,C_major_64_82_Calliope_Lead.wav,44100,64,0,C,82,Calliope Lead,0,Synth Lead,C_major_64_82_Calliope_Lead,15,valid
major,C_major_64_83_Chiff_Lead.wav,44100,64,0,C,83,Chiff Lead,0,Synth Lead,C_major_64_83_Chiff_Lead,5,train
major,C_major_64_84_Charang_Lead.wav,44100,64,0,C,84,Charang Lead,0,Synth Lead,C_major_64_84_Charang_Lead,13,train
major,C_major_64_85_Voice_Lead.wav,44100,64,0,C,85,Voice Lead,0,Synth Lead,C_major_64_85_Voice_Lead,11,train
major,C_major_64_87_Bass_Lead.wav,44100,64,0,C,87,Bass Lead,0,Synth Lead,C_major_64_87_Bass_Lead,10,train
major,C_major_64_88_New_Age_Pad.wav,44100,64,0,C,88,New Age Pad,0,Synth Pad,C_major_64_88_New_Age_Pad,3,train
major,C_major_64_89_Warm_Pad.wav,44100,64,0,C,89,Warm Pad,0,Synth Pad,C_major_64_89_Warm_Pad,12,train
major,C_major_64_90_Polysynth_Pad.wav,44100,64,0,C,90,Polysynth Pad,0,Synth Pad,C_major_64_90_Polysynth_Pad,18,test
major,C_major_64_91_Choir_Pad.wav,44100,64,0,C,91,Choir Pad,0,Synth Pad,C_major_64_91_Choir_Pad,17,valid
major,C_major_64_92_Bowed_Pad.wav,44100,64,0,C,92,Bowed Pad,0,Synth Pad,C_major_64_92_Bowed_Pad,4,train
major,C_major_64_93_Metallic_Pad.wav,44100,64,0,C,93,Metallic Pad,0,Synth Pad,C_major_64_93_Metallic_Pad,8,train
major,C_major_64_94_Halo_Pad.wav,44100,64,0,C,94,Halo Pad,0,Synth Pad,C_major_64_94_Halo_Pad,6,train
major,C_major_64_95_Sweep_Pad.wav,44100,64,0,C,95,Sweep Pad,0,Synth Pad,C_major_64_95_Sweep_Pad,1,train
major,C_major_64_104_Sitar.wav,44100,64,0,C,104,Sitar,0,Ethnic Timbres,C_major_64_104_Sitar,15,valid
major,C_major_64_105_Banjo.wav,44100,64,0,C,105,Banjo,0,Ethnic Timbres,C_major_64_105_Banjo,4,train
major,C_major_64_106_Shamisen.wav,44100,64,0,C,106,Shamisen,0,Ethnic Timbres,C_major_64_106_Shamisen,6,train
major,C_major_64_107_Koto.wav,44100,64,0,C,107,Koto,0,Ethnic Timbres,C_major_64_107_Koto,11,train
major,C_major_64_108_Kalimba.wav,44100,64,0,C,108,Kalimba,0,Ethnic Timbres,C_major_64_108_Kalimba,4,train
major,C_major_64_109_Bagpipe.wav,44100,64,0,C,109,Bagpipe,0,Ethnic Timbres,C_major_64_109_Bagpipe,16,valid
major,C_major_64_110_Fiddle.wav,44100,64,0,C,110,Fiddle,0,Ethnic Timbres,C_major_64_110_Fiddle,8,train
major,C_major_64_111_Shanai.wav,44100,64,0,C,111,Shanai,0,Ethnic Timbres,C_major_64_111_Shanai,5,train
minor,C_minor_5_0_Acoustic_Grand_Piano.wav,44100,5,0,C,0,Acoustic Grand Piano,0,Piano Timbres,C_minor_5_0_Acoustic_Grand_Piano,19,test
minor,C_minor_5_1_Bright_Acoustic_Piano.wav,44100,5,0,C,1,Bright Acoustic Piano,0,Piano Timbres,C_minor_5_1_Bright_Acoustic_Piano,13,train
minor,C_minor_5_2_Electric_Grand_Piano.wav,44100,5,0,C,2,Electric Grand Piano,0,Piano Timbres,C_minor_5_2_Electric_Grand_Piano,12,train
minor,C_minor_5_3_Honky-tonk_Piano.wav,44100,5,0,C,3,Honky-tonk Piano,0,Piano Timbres,C_minor_5_3_Honky-tonk_Piano,8,train
minor,C_minor_5_4_Rhodes_Piano.wav,44100,5,0,C,4,Rhodes Piano,0,Piano Timbres,C_minor_5_4_Rhodes_Piano,6,train
minor,C_minor_5_5_Chorused_Piano.wav,44100,5,0,C,5,Chorused Piano,0,Piano Timbres,C_minor_5_5_Chorused_Piano,6,train
minor,C_minor_5_6_Harpsichord.wav,44100,5,0,C,6,Harpsichord,0,Piano Timbres,C_minor_5_6_Harpsichord,3,train
minor,C_minor_5_7_Clavinet.wav,44100,5,0,C,7,Clavinet,0,Piano Timbres,C_minor_5_7_Clavinet,12,train
minor,C_minor_5_10_Music_Box.wav,44100,5,0,C,10,Music Box,0,Chromatic Percussion,C_minor_5_10_Music_Box,3,train
minor,C_minor_5_11_Vibraphone.wav,44100,5,0,C,11,Vibraphone,0,Chromatic Percussion,C_minor_5_11_Vibraphone,11,train
minor,C_minor_5_12_Marimba.wav,44100,5,0,C,12,Marimba,0,Chromatic Percussion,C_minor_5_12_Marimba,8,train
minor,C_minor_5_13_Xylophone.wav,44100,5,0,C,13,Xylophone,0,Chromatic Percussion,C_minor_5_13_Xylophone,20,test
minor,C_minor_5_15_Dulcimer.wav,44100,5,0,C,15,Dulcimer,0,Chromatic Percussion,C_minor_5_15_Dulcimer,17,valid
minor,C_minor_5_16_Hammond_Organ.wav,44100,5,0,C,16,Hammond Organ,0,Organ Timbres,C_minor_5_16_Hammond_Organ,17,valid
minor,C_minor_5_17_Percussive_Organ.wav,44100,5,0,C,17,Percussive Organ,0,Organ Timbres,C_minor_5_17_Percussive_Organ,2,train
minor,C_minor_5_18_Rock_Organ.wav,44100,5,0,C,18,Rock Organ,0,Organ Timbres,C_minor_5_18_Rock_Organ,4,train
minor,C_minor_5_19_Church_Organ.wav,44100,5,0,C,19,Church Organ,0,Organ Timbres,C_minor_5_19_Church_Organ,18,test
minor,C_minor_5_20_Reed_Organ.wav,44100,5,0,C,20,Reed Organ,0,Organ Timbres,C_minor_5_20_Reed_Organ,9,train
minor,C_minor_5_24_Acoustic_Nylon_Guitar.wav,44100,5,0,C,24,Acoustic Nylon Guitar,0,Guitar Timbres,C_minor_5_24_Acoustic_Nylon_Guitar,19,test
minor,C_minor_5_25_Acoustic_Steel_Guitar.wav,44100,5,0,C,25,Acoustic Steel Guitar,0,Guitar Timbres,C_minor_5_25_Acoustic_Steel_Guitar,5,train
minor,C_minor_5_26_Electric_Jazz_Guitar.wav,44100,5,0,C,26,Electric Jazz Guitar,0,Guitar Timbres,C_minor_5_26_Electric_Jazz_Guitar,11,train
minor,C_minor_5_27_Electric_Clean_Guitar.wav,44100,5,0,C,27,Electric Clean Guitar,0,Guitar Timbres,C_minor_5_27_Electric_Clean_Guitar,17,valid
minor,C_minor_5_28_Electric_Muted_Guitar.wav,44100,5,0,C,28,Electric Muted Guitar,0,Guitar Timbres,C_minor_5_28_Electric_Muted_Guitar,1,train
minor,C_minor_5_29_Overdriven_Guitar.wav,44100,5,0,C,29,Overdriven Guitar,0,Guitar Timbres,C_minor_5_29_Overdriven_Guitar,12,train
minor,C_minor_5_30_Distortion_Guitar.wav,44100,5,0,C,30,Distortion Guitar,0,Guitar Timbres,C_minor_5_30_Distortion_Guitar,2,train
minor,C_minor_5_32_Acoustic_Bass.wav,44100,5,0,C,32,Acoustic Bass,0,Bass Timbres,C_minor_5_32_Acoustic_Bass,19,test
minor,C_minor_5_33_Fingered_Electric_Bass.wav,44100,5,0,C,33,Fingered Electric Bass,0,Bass Timbres,C_minor_5_33_Fingered_Electric_Bass,13,train
minor,C_minor_5_34_Plucked_Electric_Bass.wav,44100,5,0,C,34,Plucked Electric Bass,0,Bass Timbres,C_minor_5_34_Plucked_Electric_Bass,13,train
minor,C_minor_5_35_Fretless_Bass.wav,44100,5,0,C,35,Fretless Bass,0,Bass Timbres,C_minor_5_35_Fretless_Bass,3,train
minor,C_minor_5_36_Slap_Bass_1.wav,44100,5,0,C,36,Slap Bass 1,0,Bass Timbres,C_minor_5_36_Slap_Bass_1,11,train
minor,C_minor_5_37_Slap_Bass_2.wav,44100,5,0,C,37,Slap Bass 2,0,Bass Timbres,C_minor_5_37_Slap_Bass_2,13,train
minor,C_minor_5_38_Synth_Bass_1.wav,44100,5,0,C,38,Synth Bass 1,0,Bass Timbres,C_minor_5_38_Synth_Bass_1,2,train
minor,C_minor_5_39_Synth_Bass_2.wav,44100,5,0,C,39,Synth Bass 2,0,Bass Timbres,C_minor_5_39_Synth_Bass_2,6,train
minor,C_minor_5_40_Violin.wav,44100,5,0,C,40,Violin,0,String Timbres,C_minor_5_40_Violin,3,train
minor,C_minor_5_41_Viola.wav,44100,5,0,C,41,Viola,0,String Timbres,C_minor_5_41_Viola,15,valid
minor,C_minor_5_42_Cello.wav,44100,5,0,C,42,Cello,0,String Timbres,C_minor_5_42_Cello,10,train
minor,C_minor_5_43_Contrabass.wav,44100,5,0,C,43,Contrabass,0,String Timbres,C_minor_5_43_Contrabass,20,test
minor,C_minor_5_44_Tremolo_Strings.wav,44100,5,0,C,44,Tremolo Strings,0,String Timbres,C_minor_5_44_Tremolo_Strings,18,test
minor,C_minor_5_45_Pizzicato_Strings.wav,44100,5,0,C,45,Pizzicato Strings,0,String Timbres,C_minor_5_45_Pizzicato_Strings,14,train
minor,C_minor_5_46_Orchestral_Harp.wav,44100,5,0,C,46,Orchestral Harp,0,String Timbres,C_minor_5_46_Orchestral_Harp,10,train
minor,C_minor_5_48_String_Ensemble_1.wav,44100,5,0,C,48,String Ensemble 1,0,Ensemble Timbres,C_minor_5_48_String_Ensemble_1,16,valid
minor,C_minor_5_49_String_Ensemble_2.wav,44100,5,0,C,49,String Ensemble 2,0,Ensemble Timbres,C_minor_5_49_String_Ensemble_2,3,train
minor,C_minor_5_50_Synth_Strings_1.wav,44100,5,0,C,50,Synth Strings 1,0,Ensemble Timbres,C_minor_5_50_Synth_Strings_1,9,train
minor,C_minor_5_51_Synth_Strings_2.wav,44100,5,0,C,51,Synth Strings 2,0,Ensemble Timbres,C_minor_5_51_Synth_Strings_2,3,train
minor,"C_minor_5_52_Choir_""Aah"".wav",44100,5,0,C,52,"Choir ""Aah""",0,Ensemble Timbres,"C_minor_5_52_Choir_""Aah""",19,test
minor,"C_minor_5_53_Choir_""Ooh"".wav",44100,5,0,C,53,"Choir ""Ooh""",0,Ensemble Timbres,"C_minor_5_53_Choir_""Ooh""",5,train
minor,C_minor_5_54_Synth_Voice.wav,44100,5,0,C,54,Synth Voice,0,Ensemble Timbres,C_minor_5_54_Synth_Voice,8,train
minor,C_minor_5_56_Trumpet.wav,44100,5,0,C,56,Trumpet,0,Brass Timbres,C_minor_5_56_Trumpet,10,train
minor,C_minor_5_57_Trombone.wav,44100,5,0,C,57,Trombone,0,Brass Timbres,C_minor_5_57_Trombone,4,train
minor,C_minor_5_58_Tuba.wav,44100,5,0,C,58,Tuba,0,Brass Timbres,C_minor_5_58_Tuba,5,train
minor,C_minor_5_59_Muted_Trumpet.wav,44100,5,0,C,59,Muted Trumpet,0,Brass Timbres,C_minor_5_59_Muted_Trumpet,1,train
minor,C_minor_5_60_French_Horn.wav,44100,5,0,C,60,French Horn,0,Brass Timbres,C_minor_5_60_French_Horn,2,train
minor,C_minor_5_61_Brass_Section.wav,44100,5,0,C,61,Brass Section,0,Brass Timbres,C_minor_5_61_Brass_Section,3,train
minor,C_minor_5_62_Synth_Brass_1.wav,44100,5,0,C,62,Synth Brass 1,0,Brass Timbres,C_minor_5_62_Synth_Brass_1,17,valid
minor,C_minor_5_63_Synth_Brass_2.wav,44100,5,0,C,63,Synth Brass 2,0,Brass Timbres,C_minor_5_63_Synth_Brass_2,17,valid
minor,C_minor_5_64_Soprano_Sax.wav,44100,5,0,C,64,Soprano Sax,0,Reed Timbres,C_minor_5_64_Soprano_Sax,2,train
minor,C_minor_5_65_Alto_Sax.wav,44100,5,0,C,65,Alto Sax,0,Reed Timbres,C_minor_5_65_Alto_Sax,17,valid
minor,C_minor_5_66_Tenor_Sax.wav,44100,5,0,C,66,Tenor Sax,0,Reed Timbres,C_minor_5_66_Tenor_Sax,12,train
minor,C_minor_5_67_Baritone_Sax.wav,44100,5,0,C,67,Baritone Sax,0,Reed Timbres,C_minor_5_67_Baritone_Sax,1,train
minor,C_minor_5_68_Oboe.wav,44100,5,0,C,68,Oboe,0,Reed Timbres,C_minor_5_68_Oboe,12,train
minor,C_minor_5_69_English_Horn.wav,44100,5,0,C,69,English Horn,0,Reed Timbres,C_minor_5_69_English_Horn,8,train
minor,C_minor_5_70_Bassoon.wav,44100,5,0,C,70,Bassoon,0,Reed Timbres,C_minor_5_70_Bassoon,10,train
minor,C_minor_5_71_Clarinet.wav,44100,5,0,C,71,Clarinet,0,Reed Timbres,C_minor_5_71_Clarinet,1,train
minor,C_minor_5_72_Piccolo.wav,44100,5,0,C,72,Piccolo,0,Pipe Timbres,C_minor_5_72_Piccolo,3,train
minor,C_minor_5_73_Flute.wav,44100,5,0,C,73,Flute,0,Pipe Timbres,C_minor_5_73_Flute,18,test
minor,C_minor_5_74_Recorder.wav,44100,5,0,C,74,Recorder,0,Pipe Timbres,C_minor_5_74_Recorder,15,valid
minor,C_minor_5_75_Pan_Flute.wav,44100,5,0,C,75,Pan Flute,0,Pipe Timbres,C_minor_5_75_Pan_Flute,3,train
minor,C_minor_5_76_Bottle_Blow.wav,44100,5,0,C,76,Bottle Blow,0,Pipe Timbres,C_minor_5_76_Bottle_Blow,2,train
minor,C_minor_5_79_Ocarina.wav,44100,5,0,C,79,Ocarina,0,Pipe Timbres,C_minor_5_79_Ocarina,8,train
minor,C_minor_5_80_Square_Wave_Lead.wav,44100,5,0,C,80,Square Wave Lead,0,Synth Lead,C_minor_5_80_Square_Wave_Lead,15,valid
minor,C_minor_5_81_Sawtooth_Wave_Lead.wav,44100,5,0,C,81,Sawtooth Wave Lead,0,Synth Lead,C_minor_5_81_Sawtooth_Wave_Lead,15,valid
minor,C_minor_5_82_Calliope_Lead.wav,44100,5,0,C,82,Calliope Lead,0,Synth Lead,C_minor_5_82_Calliope_Lead,9,train
minor,C_minor_5_83_Chiff_Lead.wav,44100,5,0,C,83,Chiff Lead,0,Synth Lead,C_minor_5_83_Chiff_Lead,3,train
minor,C_minor_5_84_Charang_Lead.wav,44100,5,0,C,84,Charang Lead,0,Synth Lead,C_minor_5_84_Charang_Lead,18,test
minor,C_minor_5_85_Voice_Lead.wav,44100,5,0,C,85,Voice Lead,0,Synth Lead,C_minor_5_85_Voice_Lead,12,train
minor,C_minor_5_87_Bass_Lead.wav,44100,5,0,C,87,Bass Lead,0,Synth Lead,C_minor_5_87_Bass_Lead,10,train
minor,C_minor_5_88_New_Age_Pad.wav,44100,5,0,C,88,New Age Pad,0,Synth Pad,C_minor_5_88_New_Age_Pad,4,train
minor,C_minor_5_89_Warm_Pad.wav,44100,5,0,C,89,Warm Pad,0,Synth Pad,C_minor_5_89_Warm_Pad,6,train
minor,C_minor_5_90_Polysynth_Pad.wav,44100,5,0,C,90,Polysynth Pad,0,Synth Pad,C_minor_5_90_Polysynth_Pad,18,test
minor,C_minor_5_91_Choir_Pad.wav,44100,5,0,C,91,Choir Pad,0,Synth Pad,C_minor_5_91_Choir_Pad,11,train
minor,C_minor_5_92_Bowed_Pad.wav,44100,5,0,C,92,Bowed Pad,0,Synth Pad,C_minor_5_92_Bowed_Pad,14,train
minor,C_minor_5_93_Metallic_Pad.wav,44100,5,0,C,93,Metallic Pad,0,Synth Pad,C_minor_5_93_Metallic_Pad,7,train
minor,C_minor_5_94_Halo_Pad.wav,44100,5,0,C,94,Halo Pad,0,Synth Pad,C_minor_5_94_Halo_Pad,14,train
minor,C_minor_5_95_Sweep_Pad.wav,44100,5,0,C,95,Sweep Pad,0,Synth Pad,C_minor_5_95_Sweep_Pad,14,train
minor,C_minor_5_104_Sitar.wav,44100,5,0,C,104,Sitar,0,Ethnic Timbres,C_minor_5_104_Sitar,17,valid
minor,C_minor_5_105_Banjo.wav,44100,5,0,C,105,Banjo,0,Ethnic Timbres,C_minor_5_105_Banjo,11,train
minor,C_minor_5_106_Shamisen.wav,44100,5,0,C,106,Shamisen,0,Ethnic Timbres,C_minor_5_106_Shamisen,12,train
minor,C_minor_5_107_Koto.wav,44100,5,0,C,107,Koto,0,Ethnic Timbres,C_minor_5_107_Koto,6,train
minor,C_minor_5_108_Kalimba.wav,44100,5,0,C,108,Kalimba,0,Ethnic Timbres,C_minor_5_108_Kalimba,16,valid
minor,C_minor_5_109_Bagpipe.wav,44100,5,0,C,109,Bagpipe,0,Ethnic Timbres,C_minor_5_109_Bagpipe,10,train
minor,C_minor_5_110_Fiddle.wav,44100,5,0,C,110,Fiddle,0,Ethnic Timbres,C_minor_5_110_Fiddle,3,train
minor,C_minor_5_111_Shanai.wav,44100,5,0,C,111,Shanai,0,Ethnic Timbres,C_minor_5_111_Shanai,20,test
minor,C_minor_6_0_Acoustic_Grand_Piano.wav,44100,6,0,C,0,Acoustic Grand Piano,0,Piano Timbres,C_minor_6_0_Acoustic_Grand_Piano,5,train
minor,C_minor_6_1_Bright_Acoustic_Piano.wav,44100,6,0,C,1,Bright Acoustic Piano,0,Piano Timbres,C_minor_6_1_Bright_Acoustic_Piano,14,train
minor,C_minor_6_2_Electric_Grand_Piano.wav,44100,6,0,C,2,Electric Grand Piano,0,Piano Timbres,C_minor_6_2_Electric_Grand_Piano,2,train
minor,C_minor_6_3_Honky-tonk_Piano.wav,44100,6,0,C,3,Honky-tonk Piano,0,Piano Timbres,C_minor_6_3_Honky-tonk_Piano,4,train
minor,C_minor_6_4_Rhodes_Piano.wav,44100,6,0,C,4,Rhodes Piano,0,Piano Timbres,C_minor_6_4_Rhodes_Piano,17,valid
minor,C_minor_6_5_Chorused_Piano.wav,44100,6,0,C,5,Chorused Piano,0,Piano Timbres,C_minor_6_5_Chorused_Piano,5,train
minor,C_minor_6_6_Harpsichord.wav,44100,6,0,C,6,Harpsichord,0,Piano Timbres,C_minor_6_6_Harpsichord,20,test
minor,C_minor_6_7_Clavinet.wav,44100,6,0,C,7,Clavinet,0,Piano Timbres,C_minor_6_7_Clavinet,15,valid
minor,C_minor_6_10_Music_Box.wav,44100,6,0,C,10,Music Box,0,Chromatic Percussion,C_minor_6_10_Music_Box,17,valid
minor,C_minor_6_11_Vibraphone.wav,44100,6,0,C,11,Vibraphone,0,Chromatic Percussion,C_minor_6_11_Vibraphone,14,train
minor,C_minor_6_12_Marimba.wav,44100,6,0,C,12,Marimba,0,Chromatic Percussion,C_minor_6_12_Marimba,3,train
minor,C_minor_6_13_Xylophone.wav,44100,6,0,C,13,Xylophone,0,Chromatic Percussion,C_minor_6_13_Xylophone,8,train
minor,C_minor_6_15_Dulcimer.wav,44100,6,0,C,15,Dulcimer,0,Chromatic Percussion,C_minor_6_15_Dulcimer,3,train
minor,C_minor_6_16_Hammond_Organ.wav,44100,6,0,C,16,Hammond Organ,0,Organ Timbres,C_minor_6_16_Hammond_Organ,2,train
minor,C_minor_6_17_Percussive_Organ.wav,44100,6,0,C,17,Percussive Organ,0,Organ Timbres,C_minor_6_17_Percussive_Organ,20,test
